dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
26,0.034501581228139677,-0.0030657923311686636,0.012109988741640767,0.020082551048291698,0.34922343794924648,0.010212915194107056,4287289.0,78.0,2983,61.557383547031769,Average,2241876.0,78.0,1569,69.09279449842137,20594062.0,14158,2.5714285714285712,10589242.0,76.0,7069,60.000000008454286,3493197.0,82.0,2547,60.013014384548981
94,0.015010990755906565,0.0084817601364828715,0.0065072174412092853,0.014742012561342518,0.14021949353940411,-0.004595179506424363,800054.0,77.0,645,74.709307714315486,Bad,862230.0,77.0,700,60.000000344296218,5847318.0,4823,1,3398536.0,78.0,2844,60.000000002311218,791385.0,85.0,638,75.829801662793201
370,0.06467481423697842,0.020550427361432162,0.033167332410333698,0.042163178056780749,0.27799181603313838,-0.0040232465638799456,9128000.0,75.0,4582,67.156491930829077,Bad,4189122.0,75.0,2254,60,35579500.0,17901,0,14990750.0,75.0,7183,60.000000081589882,7299940.0,75.0,3897,71.870152127313531
410,0.057637767250067203,0.037719959207617323,0.015968710523938678,0.040157146351896787,0.67987817074412016,-0.018959476633966826,5301604.0,80.0,2131,66.761947540478303,Average,7655968.0,80.0,2844,60.000000047162999,30913445.0,12812,2.8571428571428572,14966784.0,76.0,6141,60.000000236622945,3036574.0,84.0,1716,69.937120969001185
545,0.040876006677550765,0.033842657794475588,0.026065324533240276,0.038065586534574355,0.62993140428695427,-0.0063803131799964139,10578492.0,76.0,4283,62.882675820478447,Bad,7175732.0,76.0,3155,60.000000333336068,41028044.0,17312,0,14144191.0,72.0,5836,60.000000000000263,9149305.0,76.0,4047,67.166324987347437
624,0.02480949740177214,0.018045977719950097,0.021079210882370428,0.029442943304985269,0.35113370310176478,-0.0036610463491106504,5125410.0,80.0,3510,70.862557869701405,Good,3048048.0,85.0,2096,60.000125998175356,21269102.0,14582,3,9003520.0,78.0,6152,60.000000088118895,4106810.0,85.0,2834,74.616662813580703
871,0.034176904453502716,0.015217748596835457,0.013931871876636697,0.033235836218498148,0.30585817041370317,0.0031911735237921987,4333565.0,78.0,2491,67.326579364674373,Average,2811710.0,78.0,1561,60.000000000000107,18485761.0,10619,2.5714285714285712,9535462.0,78.0,5534,60.00000437947412,1821326.0,82.0,1042,77.806815390173895
1283,0.046601283498492733,0.013934054332134701,0.018649678177865048,0.042535838956212435,0.63889278819965856,0.0078336008365186335,9632425.0,78.0,6285,64.511668467197865,Average,6613213.0,78.0,5021,60.000089043616917,41056369.0,27458,2.0,18222213.0,78.0,9448,60.000000010495775,6621431.0,78.0,6721,67.607220488392144
1334,0.045954487836063401,0.094592538522757785,0.059814740032421161,0.037816690862795439,0.36869221577092914,-0.021999576951041093,934023.0,90.0,321,65.283159759310649,Good,1123779.0,90.0,363,60.000001060529669,5193822.0,1614,4,2288202.0,90.0,714,60.00000023541768,856977.0,90.0,219,82.131947674730441
1642,0.047566953759384842,0.037802841421366251,0.032416688554848562,0.044117117609440634,0.94425304856648362,0.0055723483180600093,13470666.0,72.0,9300,65.532787903211485,Bad,12898650.0,75.0,9331,60.000000006403724,61819758.0,44640,0.5714285714285714,21441474.0,71.0,13020,60.000004984144503,14055294.0,82.0,13020,65.540746112652599
1953,0.051192262435376959,0.014165022484184362,0.041816895028117314,0.048522586311306883,0.53462798218854513,0.009860212137373545,8058444.0,78.0,3623,70.861723423479461,Average,6759354.0,78.0,3061,60.000713362436997,40018626.0,18289,2.5714285714285712,19181904.0,78.0,8522,60.000000392043006,6057378.0,82.0,3100,76.047537649196144
2129,0.055479389856459588,0.022648043760031523,0.02104245168077647,0.048474934765395647,1.60452676142202,-0.016032732885930018,15421997.0,75.0,7373,68.562984113883985,Bad,14879509.0,75.0,8540,63.382592908321094,75693905.0,39335,0,29115886.0,75.0,12838,60.000000044334961,16340727.0,75.0,10615,60.00284873702681
2156,0.029035021515548185,0.0054496019854525825,0.015192597805966051,0.032530046126000516,0.18269542735000552,0.012492665600887369,7075254.0,77.0,2776,69.229528294710747,Bad,1047948.0,77.0,402,60,20647175.0,8075,0,8792117.0,76.0,3438,60.000000021369097,3742002.0,77.0,1463,63.004227445311031
2242,0.048275334849915433,0.020857348557138861,0.018314499345466556,0.040704512376220331,0.45227739526253069,0.007112311782739876,8168924.0,73.0,5884,71.235986575739048,Bad,3740642.0,73.0,2735,69.298401343970397,40591548.0,27414,0,19077988.0,73.0,11354,60.000000017032221,9630568.0,76.0,7460,60.000114102825535
2470,0.034020776423475833,0.010308877432240427,0.0079043699665564387,0.017750995425377447,0.28973649279432212,-0.003753184522796505,1158203.0,76.0,833,70.052859614725435,Bad,2903590.0,80.0,2590,64.12394419900356,13202824.0,10390,1.2857142857142856,7334536.0,72.0,5470,60.000000100102319,1827364.0,80.0,1516,60.039009796072527
2557,0.055162295762496254,0.054360943373305964,0.034854619666547133,0.045925511809882004,0.50119327441878958,0.013225275941171019,6653195.0,78.0,3325,67.054560217354563,Average,4487591.0,78.0,1732,63.111808449544718,31231714.0,15230,2.0,13504021.0,78.0,6563,60.000002405329482,6609488.0,78.0,3619,72.861232054531044
2814,0.047366669899240973,0.021199658258188831,0.021046648225409047,0.043473256482823908,0.32618345382632263,0.00027732878782320221,9074235.0,77.0,3859,67.801359631082377,Bad,4764396.0,77.0,2871,60.000000101311308,33702960.0,15805,0,14186185.0,77.0,6492,60.0000000059012,5697280.0,77.0,2594,71.385939501461394
2829,0.0310569323364281,0.0056112660116448892,0.033887890739546164,0.039879834749397235,0.21283623163890722,0.011916071478536473,7437262.0,77.0,3563,66.504835768769553,Bad,1310753.0,78.0,857,82.073862152811003,22684900.0,11400,1.8571428571428572,10584451.0,78.0,5204,60.000000000264627,3363148.0,84.0,1782,78.476657256238894
2953,0.023823902354290601,0.019507808709957289,0.013946312076842989,0.021235326635162859,0.19936871589924177,-0.008329569613303443,3722690.0,79.0,1692,67.709344237353321,Good,294139.0,79.0,119,68.462304628639416,10500793.0,4647,3.1428571428571428,3807192.0,82.0,1715,60.0000000772419,2677235.0,79.0,1121,67.361243232656193
2995,0.061372915087857888,0.047968813279023394,0.019531330423170006,0.047193992409193537,0.78044720419950264,0.012537163907191368,11677897.0,80.0,5321,68.385143306944897,Bad,15603907.0,75.0,7035,60.000001020714798,65358711.0,29603,1.2857142857142856,25742046.0,73.0,11626,60,12385538.0,80.0,5644,61.030157880839049
3367,0.059211699222203283,0.032708990744293946,0.035438548293213357,0.070813941097810543,0.76524327437967066,0.0046860329906710935,14135599.0,78.0,5201,70.669098931356956,Average,7628110.0,78.0,3057,60.000001901606687,50918220.0,19332,2.2857142857142856,23581956.0,76.0,8760,60,5598435.0,80.0,2325,73.536212606087759
3649,0.093411959513478554,0.030122212275793106,0.051602398544487234,0.078206444978457648,0.70476443268134092,0.0091597028316312157,21932966.0,80.0,7169,63.440054891598123,Average,8366792.0,80.0,3396,60.000000751631177,69785360.0,24810,2.7142857142857144,32050271.0,77.0,10749,60.000000014993681,7490270.0,83.0,3515,71.850934037133783
3652,0.048708159967665678,0.035127739804170763,0.019671821717979824,0.037748768913483499,1.2795289944212518,-0.015591072181378587,10266928.0,73.0,5096,67.06432650336572,Bad,13890520.0,73.0,5990,60.000000000676003,58069564.0,26873,0,21282436.0,70.0,8777,60,12687808.0,75.0,7031,66.502637376648849
3736,0.045693588524556773,0.013979733848192077,0.021820912459131526,0.047309322253679446,0.21765175153426602,-0.001905415565913327,10012654.0,77.0,3908,67.065279942178037,Bad,2434681.0,77.0,1074,60.000015754992425,28770836.0,11699,0,10720525.0,75.0,4369,60.000000005123283,5617437.0,77.0,2355,62.548292855287407
3967,0.031042242033682204,0.016460223149581569,0.016410989101959293,0.024757059582206191,0.63346239422770623,-0.0019732848277594726,6519317.0,78.0,3514,60,Average,5120973.0,78.0,2273,60,29866749.0,14572,2.0,10527081.0,77.0,5103,60.000000732226027,7717000.0,78.0,3690,62.307870530212497
4874,0.049410715582098322,0.022442809457402048,0.048517491230616765,0.059091586459644151,0.45920178006797396,0.0046967865410025436,13009569.0,75.0,4907,65.515166744679973,Bad,5436842.0,75.0,2158,67.564094061603001,42929432.0,16540,0,16612021.0,75.0,6347,60.000000102039017,7895153.0,75.0,3139,78.859288301180641
