dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
2129,0.055896532628878878,0.01949459632463375,0.035130538611445536,0.051873119775698744,1.4226284863136243,-0.0047119165533334182,14446932.0,75.0,6460,71.056264500241809,Bad,11463500.0,75.0,6041,76.692878190426669,66743030.0,33010,0,29333590.0,75.0,12684,60.000000003420674,11560725.0,75.0,7855,77.873865519957022
2156,0.02949687783783228,0.0033965814192343964,0.012355418921057331,0.029379287409180839,0.12015822444723517,0.019116161434403093,7295181.0,77.0,3789,66.817405837870353,Bad,1106799.0,77.0,651,60,21162153.0,11339,0,8928266.0,76.0,4670,60.000000015292635,3844879.0,77.0,2238,60.008111320122772
2242,0.057400515919019665,0.029236697421782882,0.028724682085575513,0.051179443833881212,0.6238093322251631,-0.0024704756913746361,12922522.0,73.0,6526,66.26991336716334,Bad,6334163.0,73.0,3180,65.692430274501689,56567370.0,28602,0,22775256.0,73.0,11455,60.000000262757119,14578620.0,76.0,7463,60.000232878487218
2378,0.066929851018975292,0.028377782381798975,0.048259007444629749,0.059673181568312798,0.46598155849278772,0.025817274820776146,11376034.0,78.0,4783,70.089386645731622,Average,7468463.0,78.0,3740,60.000002003341372,47608568.0,24671,2.0,19478873.0,76.0,7550,60.000000359091274,9309270.0,78.0,8607,80.28746328155141
2470,0.045109712998758954,0.017647389877917141,0.011215911019997251,0.020351006958234618,0.36603976170878472,0.00015277776172278616,1478367.0,76.0,1088,73.7060753349962,Bad,4444898.0,80.0,2869,60.00000025730332,18662418.0,12488,1.2857142857142856,10343075.0,72.0,6671,60.000000905646587,2429968.0,80.0,1880,68.266542394148999
2557,0.059244023684369318,0.036862693583175614,0.024025071030116668,0.042740297854316531,0.41786459907326062,0.01499429665137336,4901280.0,78.0,1730,66.563540323743922,Average,3531856.0,78.0,1434,60.000037900399164,24678952.0,10412,2.0,12138288.0,78.0,5427,60.000004351443408,4127048.0,78.0,1827,69.799705262108247
2814,0.062278137849567747,0.020171715707913897,0.036790296372969433,0.059251861771306542,0.45709981891209345,0.020259380735650669,14762352.0,77.0,5940,68.252920110916492,Bad,7229216.0,77.0,4303,60,52084992.0,23501,0,21289168.0,77.0,9087,60.000000472877701,8840432.0,77.0,4191,76.274227521267008
2829,0.024583332151794434,-0.0030432293086043128,0.018578552421283104,0.034160925942285453,0.20300900223502222,0.011445236426369212,6164049.0,77.0,4014,72.650903916510259,Bad,1005808.0,78.0,927,60.154618953828901,20059247.0,14391,1.8571428571428572,9677341.0,78.0,6530,60.00000000033323,3213783.0,84.0,2923,77.295459870771296
2953,0.016051811914552471,0.012181548316366605,0.0090323744427788129,0.014691697098952008,0.12431412696651886,-0.0030360171983322103,2838788.0,79.0,1272,68.605573923569082,Good,345442.0,79.0,169,67.353549100838279,9660578.0,4336,3.1428571428571428,3250326.0,82.0,1401,60.00000000000346,3227142.0,79.0,1495,60.000497488159681
2995,0.052207090330559196,0.026903958703694688,0.015710401454031336,0.043481821612880341,0.59602786245983053,0.01219596362957409,10234265.0,80.0,5279,68.156558281329708,Bad,10072490.0,75.0,6202,60,50989344.0,27967,1.2857142857142856,21333259.0,73.0,11042,60.00000001654589,9380365.0,80.0,5462,60.000667927075952
3367,0.038874685637210755,0.026730153433859975,0.027683420554939955,0.05188744562076613,0.82966470235153744,-0.0037239818443475471,8786518.0,78.0,5651,70.790976684446619,Average,7406087.0,78.0,3374,60.000017479250928,37043149.0,21417,2.2857142857142856,15371938.0,76.0,9568,60.00000028429244,5500167.0,80.0,2838,72.77694455201798
3456,0.018598616384268268,0.015765972506306566,0.010697717944195079,0.021951472982220742,0.28254868596632893,-0.0070836625988856903,5113843.0,75.0,3213,66.297973909972654,Bad,928033.0,75.0,695,74.85268555500771,16641804.0,10884,0,5962979.0,80.0,3727,60.000000000003006,4639759.0,75.0,3251,60.047274699868133
3649,0.091025755276040524,0.017110313171962245,0.039188788507863691,0.078673335125461805,0.89473142691954555,0.033268603123672864,25733370.0,80.0,8307,63.916090854739601,Average,10659721.0,80.0,4639,60.00000002141654,84835852.0,31405,2.7142857142857144,37741716.0,77.0,11942,60.000011147909937,10764464.0,83.0,6540,72.204596013029771
3652,0.080408226286461548,0.049959569047824448,0.035080329960896703,0.063310350744203381,0.61848354040519338,0.017511507865260061,10214725,73.0,4655,72.391841799089264,Bad,12597422,73.0,5500,60.000000000000149,59443191,24677,0,27792722,70.0,8920,60.000000034355018,8901901,75.0,5625,73.283153333259946
3723,0.027779908961413032,0.032738587498086266,0.019762057547759206,0.031891964977891173,0.45750555441336094,-0.010257626706078538,4012260.0,73.0,2555,67.868320372130611,Bad,7510445.0,73.0,5069,60.000008775155585,25113601.0,16223,0.5714285714285714,9939555.0,73.0,6345,60.000000001505271,3669616.0,82.0,2266,75.494132428230813
3736,0.047631436199872292,0.012694246357333849,0.02431089873153006,0.053747784610316839,0.21011196236045568,-0.0037645873795669107,11838074.0,77.0,6398,66.961773377072419,Bad,2100143.0,77.0,1037,60,33531303.0,18921,0,12507831.0,75.0,6945,60.000000119403317,7104156.0,77.0,4548,60.660316666581664
