dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
4767,0.034683830511985883,0.010961157754447897,0.033521868136328736,0.032666387114621165,0.55307371285349416,0.004794331429506405,7556217.0,77.0,2777,64.113665327680565,Bad,2818956.0,77.0,1036,60.00012648114474,26235882.0,9642,1,12054030.0,77.0,4430,60.000003049354135,3823005.0,85.0,1405,79.443336053536456
4874,0.045757391107228103,0.020616059037212048,0.043470285885427333,0.053089252874185068,0.43271268027764032,0.0024388799680549623,11854128,75.0,4719,65.372185665285613,Bad,5003904,75.0,1992,67.26233574746098,39352992,15666,0,15280496,75.0,6083,60.000000460647357,7237072,75.0,2881,78.026071364620606
4922,0.039013183750960967,0.018977486674306956,0.014647878699084205,0.03945875988493884,0.24884583856754119,-0.00066632161620644361,3447930.0,77.0,2185,70.716152832242514,Bad,2490084.0,77.0,1578,64.184132574809254,18872880.0,11960,0.2857142857142857,10924494.0,78.0,6923,60.000000002219828,2021418.0,80.0,1281,60.000009863661624
4946,0.033906034404140598,0.0062051516774032619,0.015369012609713111,0.031366389207318573,0.48062281130040924,-0.00094372319402427586,7211361.0,78.0,4013,66.109065670056026,Average,4091769.0,78.0,2277,60,28579488.0,15904,2.0,12534075.0,78.0,6975,60.000000008810446,4758456.0,78.0,2648,60.000746461232858
4998,0.099613870952499045,0.068337074317868493,0.076004897755870215,0.086459392972976404,0.80195487318485836,0.030001285303610965,27092656.0,77.0,8509,61.194809592959807,Bad,19658016.0,78.0,6174,60.000004221597436,105036976.0,32989,1.0,36835696.0,76.0,11569,60.000000000000199,21527024.0,78.0,6761,73.110579698681789
5026,0.04890919694769872,0.018880551795389448,0.030097414635951749,0.041453642007531447,0.41391586143496367,0.021622118269328264,16195410.0,74.0,7315,60.849397545043217,Bad,3163806.0,72.0,1429,60.000000261016702,43978896.0,19864,0,17448534.0,72.0,7881,60.000000926384004,7197714.0,75.0,3251,64.173383682765262
5109,0.019502745145335183,0.015734582967099623,0.014543559818502354,0.015974847811199525,0.42506061057843614,-0.0048621929258163025,5492506.0,77.0,4271,60.982290010086793,Bad,5425634.0,77.0,4219,60.000000000114703,24944542.0,19397,0,8244546.0,77.0,6411,60.459255112528382,5802432.0,77.0,4512,68.802336316004798
5209,0.010002356419224034,0.0049207047941322787,0.010486404284169646,0.0087786723339492896,0.26289358535995139,-0.00017755242067304773,2111616.0,76.0,2538,73.635989070015341,Bad,2113280.0,76.0,2540,75.395151815474549,11408384.0,13712,0,4804800.0,74.0,5775,60.000014516778023,2386176.0,76.0,2868,80.339025275030679
5218,0.031802097829379934,0.03374593669737927,0.026546530908537848,0.025388546260612967,0.33209868219174332,-0.018691785328537117,2273943,76.0,1519,63.046402537981834,Bad,1866759,78.0,1247,60.000000892764298,13690065,9145,1.5714285714285714,7898172,76.0,5276,60.000000000726125,1660173,82.0,1109,67.183862031015011
5357,0.010067633274615689,0.017220346864997359,0.020359550458781996,0.0369391426517513,0.85062296472447763,-0.011932930507268114,8934761.0,75.0,4961,72.52417580699445,Bad,5707369.0,75.0,3169,76.575053292897763,36614330.0,20330,0,12153148.0,78.0,6748,60.000000012978845,9835261.0,75.0,5461,60.000177080116515
5371,0.044550186947953971,0.031462349818779239,0.032909710977587721,0.040812773093296853,0.49836724294177509,-0.0086536844269344704,9064356,78.0,5307,65.942555605325154,Average,5470724,78.0,3203,60.000000000000497,35980728,21066,2.2857142857142856,15322468,78.0,8971,60.000000011265129,6147092,80.0,3599,66.968158689891297
5677,0.030910678571639216,0.015247447500401615,0.0082742058860262053,0.024107999845673574,0.42394030995719367,-0.0017935153631928266,3368973.0,76.0,2053,72.749344861896063,Bad,5689347.0,76.0,3467,60.000002376652333,23871627.0,14547,0.14285714285714285,11518179.0,73.0,7019,60.000003933304555,3321384.0,79.0,2024,74.540529242240183
5785,0.042705174251378021,0.013824753247422149,0.040233998484179828,0.056514004181148401,0.33925823677879596,0.0010220456173926221,12774235.0,78.0,6115,65.995807557185429,Average,3879273.0,78.0,1857,61.064863942630879,37537241.0,17969,2.0,14551974.0,77.0,6966,60.000000007837933,6352649.0,78.0,3041,76.320843457324827
5814,0.021129365195104402,0.0081102329929292252,0.0097901045767323624,0.019961332498575492,0.26662138503745214,0.0074002081408312929,3994848.0,75.0,2522,70.90054411509702,Bad,3071376.0,73.0,1939,63.030597216225061,17607744.0,11116,0.0,8179776.0,73.0,5164,60.000000838893094,2372832.0,78.0,1498,76.794822399235358
6072,0.04609259711312378,0.028619436951569068,0.029713425827041475,0.041570810390514024,0.80123611965356467,-0.008790572174035725,9930963.0,83.0,4669,67.278471062853129,Good,9158862.0,83.0,4306,60.000000049688943,43686453.0,20539,3.7142857142857144,18294327.0,83.0,8601,60,6357603.0,83.0,2989,67.96225382493472
6836,0.018004485647253994,0.013159568180477855,0.011058650262202482,0.017033124097860973,0.25128039255318624,0.0045195733033881295,3139579.0,78.0,2831,70.452523177544577,Bad,3633084.0,76.0,3276,60.000010820665601,14772989.0,13321,1.2857142857142856,6750483.0,77.0,6087,60.00000078434374,1260933.0,80.0,1137,80.895660930252006
6910,0.075223473063322971,0.030890354436028167,0.037664368073701167,0.072901076678530907,0.47898951690556285,-0.0049367502142207411,4445896.0,75.0,1379,75.909729030087234,Bad,5184192.0,75.0,1608,60.000000000032927,34709584.0,10766,0.0,21826480.0,72.0,6770,60.000005122666082,3269136.0,78.0,1014,69.006636561554529
7319,0.034196616780907581,0.031031119773077327,0.026757782375011401,0.023815816659005101,0.37882461781796983,0.00033864273155694003,4305540.0,78.0,2190,62.766390421927781,Average,3041402.0,78.0,1547,65.464713547548882,19601020.0,9970,2.2857142857142856,8310282.0,77.0,4227,60.000000679420708,3959524.0,80.0,2014,74.80280188021915
7390,0.020372275276319265,0.0031398164593456094,0.01159491256819011,0.022117472079685691,0.27088676014086865,0.01083777858075443,3325104.0,78.0,1432,74.43062825472866,Average,2073546.0,78.0,893,60.141693869365689,14431230.0,6215,2.1428571428571428,7481484.0,77.0,3222,60.000000148935449,1560384.0,79.0,672,83.178803814188484
7510,0.030077258276242309,0.019716371624334896,0.018079784377031449,0.027803786494492423,0.32034692580912799,-0.0010048811559742212,4980808,78.0,3067,62.538692049584469,Average,1546048,80.0,952,62.286404130074359,17360560,10690,2.2857142857142856,7143976,78.0,4399,60.000000920924307,3697848,80.0,2277,60.000366613455832
7731,0.048481162866667094,0.0041915944081941997,0.034906882731475394,0.057607081482428643,0.37599502690724929,0.005985136181950115,11168400.0,75.0,4920,71.345238598974248,Bad,2871550.0,75.0,1265,65.89430648426513,35187270.0,15501,0,15488210.0,77.0,6823,60.000000000142045,5675000.0,77.0,2500,79.355786363107086
7769,0.010693404084052891,0.0014929125910886282,0.0055834718785356492,0.012099085311687319,0.18007434614511192,-0.0024688038741823757,1138528.0,79.0,757,67.318907105419328,Good,909920.0,80.0,605,68.049831504659579,6191968.0,4117,3,3544928.0,80.0,2357,60.000000023143656,604608.0,85.0,402,60.034287585069805
7866,0.039389632798503715,0.028910948305171817,0.016726672698385993,0.029257298066935583,0.24895674441342586,0.005012168437659283,2986822.0,75.0,1306,64.957750458668855,Bad,2485969.0,78.0,1087,60.000000079205279,13296618.0,5814,1.0,5959922.0,73.0,2606,60.561633300291625,1877627.0,78.0,821,67.490821539837
7982,0.040675816575008773,0.014660533113870649,0.01256154605754674,0.035937294090103863,0.29338524165852775,0.00026830682178674244,2652320.0,78.0,1507,78.817381918590527,Average,4245120.0,78.0,2412,60.000000269675652,19499040.0,11079,2.5714285714285712,11513920.0,78.0,6542,60.000001253001528,1101760.0,82.0,626,76.701552919284993
8047,0.0380797364226284,0.0043672025098940954,0.014016689460807063,0.021959956254408192,0.60527608010956979,-0.027366003581041444,3497328.0,78.0,1192,70.203273162103869,Average,3112974.0,84.0,1061,79.440707235595227,19604988.0,6682,2.8571428571428572,10377558.0,78.0,3537,60.000000023297915,2643534.0,84.0,901,62.767069587952093
8142,0.041719569776276028,0.018244388681032429,0.014409100086948647,0.019996153017017518,0.28623246646133371,0.0018996186455129077,4669560,82.0,1785,60,Average,3644088,80.0,1393,65.207314380934349,18767184,7174,2.2857142857142856,9530088,78.0,3643,60.000000005158881,946992,80.0,362,81.104926707659359
8292,0.029882514945842893,0.0017538139264963002,0.015531528320801955,0.028925462783495798,0.42561639474432089,-0.0035389789880878836,3496038.0,76.0,1482,72.851276447406519,Bad,2592541.0,77.0,1099,65.048274416134177,17515575.0,7425,0,9936108.0,77.0,4212,60.000000024389479,1497965.0,77.0,635,70.022294093304282
8956,0.025062410911944773,0.0041030619566946747,0.0072521147518002883,0.024062305913584731,0.0046108117436722404,0.0044267585092780583,1320358.0,71.0,1118,75.236461065623701,Bad,948343.0,71.0,803,60.00004798653822,8429978.0,7138,0.2857142857142857,5276708.0,70.0,4468,60.000002955109885,888112.0,80.0,752,60.912487163481003
9484,0.070625349280552349,0.046704700154006733,0.047880294485071917,0.060710779594390571,0.75671572487051242,0.0013918378006244794,16568760.0,72.0,6536,64.219986016588862,Bad,14903265.0,74.0,5879,60.000000000211536,68417115.0,26989,0,25352535.0,68.0,10001,60.000000018903926,11661000.0,74.0,4600,76.147639923915307
9499,0.014308361588710081,0.0011707157734877039,0.0085940124927882285,0.014619860914826272,0.3306650434228669,-0.0091842924033170015,2153337.0,80.0,1537,60.000000096117091,Average,1088577.0,78.0,777,89.225723223219859,9117708.0,6508,2.2857142857142856,4770405.0,78.0,3405,60,1117998.0,80.0,798,60
9609,0.022962291494637851,0.014745239159688305,0.014642026166475265,0.01519590086802158,0.34055349322489253,-0.011677944357619591,2306751.0,78.0,1049,60.000000006271094,Bad,2423298.0,76.0,1102,60,12320997.0,5603,1.5714285714285714,4624497.0,78.0,2103,60.000000091368328,2986242.0,82.0,1358,60.001853630300282
9654,0.053511177111908767,0.025280607715024637,0.029027170875192999,0.042498718949787226,0.35647417726552777,0.0069100069085762114,4758099.0,78.0,2237,60.699600073211876,Average,3926442.0,78.0,1846,60.000000142414493,25298538.0,11894,2.0,13417116.0,78.0,6308,60.000000000000078,3216024.0,78.0,1512,67.364779076011445
9922,0.071039866871148952,-0.0079987461337888543,0.05232950496535213,0.085055391539845607,0.68795808298056349,0.011659149989706392,16836677.0,68.0,4609,69.900313902185275,Bad,2889523.0,69.0,791,60.240040685684285,57805072.0,15824,0,28533583.0,68.0,7811,60.000000025536515,9556248.0,68.0,2616,74.625032759582155
9933,0.036188028438742324,0.0080757142248646229,0.017623178837176571,0.022225697458130422,0.21956058362856676,0.0047441416823310071,1832436.0,74.0,893,67.469396458199455,Average,2665548.0,78.0,1299,60.000000005467768,15268932.0,7441,2,9000072.0,74.0,4386,60.000012433804066,1787292.0,85.0,871,73.704772460024998
9934,0.036379887173120282,0.031169924823943727,0.017455192370009889,0.035693709290534684,0.59685152864480828,-0.019898830479261258,4556248.0,77.0,1916,75.765388867466697,Bad,6049632.0,77.0,2544,60.000002386141134,21197492.0,8914,0,8430010.0,74.0,3545,68.106770079426624,2175870.0,77.0,915,80.812415486411908
