dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
1953,0.051720275058191705,0.018842926564213557,0.026859988286403409,0.052635906354419677,0.35095272866114485,0.016625133362378759,6.68805e+06,78.0,2726,74.665003591817282,Average,6.30644e+06,78.0,3005,60.000000479246623,3.56131e+07,15662,2.5714285714285712,1.80752e+07,78.0,7737,60.000001561929352,4.57905e+06,82.0,2210,75.183467293589118
2129,0.0509548063184651,0.0021308552272546618,0.01307621809648345,0.059106251183098438,0.90026479302304951,0.00072181457286504174,1.25207e+07,75.0,4630,71.377343019946537,Bad,7.51994e+06,75.0,3336,63.969916664201783,4.91299e+07,19383,0,2.37595e+07,75.0,9088,60.000000004773405,5.37334e+06,75.0,2347,60.002873461772388
2156,0.049297515220150953,0.013886602188256686,0.025054239320669854,0.060790303685270171,0.26981361652804181,0.018557231550743788,1.13421e+07,77.0,3329,69.738275720846531,Bad,890563.0,77.0,304,60,3.01048e+07,9138,0,1.39007e+07,76.0,4166,60.000000061494681,3.98296e+06,77.0,1343,60.050215803254069
2242,0.050164967946076167,0.029819934127841115,0.028314588521345253,0.051945920975718873,0.54860446055210044,-0.0048759879680226013,1.17451e+07,73.0,5894,64.839916347323822,Bad,6.39158e+06,73.0,3620,60,4.65638e+07,24732,0,1.90365e+07,73.0,9881,60.000000615613864,9.4233e+06,76.0,5355,62.530174506484492
2378,0.067824207367639902,0.034300379026330097,0.047724905533003632,0.061936238427808432,0.30926142925288863,0.025479411998272705,1.05362e+07,78.0,4042,70.233856788307961,Average,6.04805e+06,78.0,2462,60.000000000010061,3.85006e+07,15082,2.0,1.80369e+07,76.0,6997,60.000002329592107,3.90197e+06,78.0,1591,78.604605050923055
2470,0.040386859828059368,0.020115148844309101,0.018950134530956453,0.029080881728275207,0.31294470909820615,-0.0038145713958222601,1.38694e+06,76.0,781,70.168870855059041,Bad,3.94831e+06,80.0,2656,60.67808810827264,1.58256e+07,9921,1.2857142857142856,8.54575e+06,72.0,5135,60.000000681391498,1.9722e+06,80.0,1367,70.982043316793948
2557,0.0536339015513689,0.059887761098815682,0.038799549688800783,0.055008677381905666,0.39024417278063639,0.018549335687033004,4.71199e+06,78.0,1439,69.146759743533096,Average,3.73992e+06,78.0,1309,64.582146320668471,2.1273e+07,6976,2.0,9.22332e+06,78.0,2980,60.0000118851775,3.6162e+06,78.0,1254,75.008326116667433
2814,0.070720859574034456,0.024799639017766835,0.035484137320666485,0.07900755770624257,0.189140356820029,0.0060454102631815575,1.68911e+07,77.0,5800,66.09470122656208,Bad,5.50876e+06,77.0,2461,60.000000204572181,5.06035e+07,19327,0,1.99948e+07,77.0,7553,60.000004622618953,8.23666e+06,77.0,3525,68.56240596263423
2829,0.04801154875189121,0.0089299402090226472,0.03754981520888076,0.061115848001186975,0.23352655792738827,0.013109739367769215,1.02459e+07,77.0,4171,68.933102136348069,Bad,2.89987e+06,78.0,1371,62.774615365624648,3.2743e+07,13959,1.8571428571428572,1.50901e+07,78.0,6335,60.000000001010598,4.52147e+06,84.0,2089,75.340774224143303
2953,0.032321026637901602,0.023212545583188752,0.014747353878745571,0.029954724909069089,0.20761650192471112,0.00026203829626723327,6.17846e+06,79.0,3291,66.440576458240997,Good,691607.0,79.0,424,69.509668227397981,1.81108e+07,10203,3.1428571428571428,6.78979e+06,82.0,3749,60.000000001274977,4.45325e+06,79.0,2741,65.660807937814127
