dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
26,0.035139984372671615,0.00095319533909040864,0.0097572120416873874,0.017593393892643593,0.32637166501403658,0.013527553198088522,4933372.0,78.0,4356,60,Average,3194463.0,78.0,2909,60.34549316872544,23192684.0,20165,2.5714285714285712,10538831.0,76.0,8637,60.000000008276999,4545097.0,82.0,4275,60.060850240196899
94,0.015049846124886671,0.0054044567974553199,0.0068278726392203681,0.013992776878175779,0.18933254727018728,-0.0081608570563223605,842337.0,77.0,786,73.90648032521797,Bad,994321.0,77.0,926,60.00000000007514,6156836.0,5712,1,3535967.0,78.0,3274,60.000002130305482,787538.0,85.0,729,75.716377497917762
370,0.071625198836851908,0.026097918002298003,0.035056937986706872,0.044307343356638301,0.18759570237919201,0.003491477757934367,10097237.0,75.0,4973,65.336781693697887,Bad,4801530.0,75.0,2644,60,39687998.0,20185,0,16515222.0,75.0,8102,60.00000082590303,8303085.0,75.0,4480,71.418530962957817
410,0.057745543136849632,0.037068042438116608,0.016493437928224691,0.040794818757328814,0.68664924760653734,-0.01898698767073256,5351722.0,80.0,2214,67.981658472606881,Average,7650166.0,80.0,2918,60.000000000000412,31132983.0,13363,2.8571428571428572,15051810.0,76.0,6310,60.000004202733116,3126994.0,84.0,1942,69.737010206389627
545,0.049020313893154109,0.03875054729833223,0.0314557701451861,0.06336119966445912,0.68323152385064301,-0.011087060684735851,15067528.0,76.0,5887,66.380877273407975,Bad,8483869.0,76.0,3549,60.000001841553761,53322645.0,21597,0,19127687.0,72.0,7617,60.00000526710545,10666093.0,76.0,4554,66.902697176433477
624,0.028155808029349468,0.018517730304717629,0.026625230503476087,0.03697349803375044,0.48008729068544831,-0.0038726275574552968,5849581.0,80.0,3811,72.867898502581113,Good,3931143.0,85.0,2673,60.000000070833032,24992759.0,16769,3,10235289.0,78.0,6629,60.000000551072624,4992876.0,85.0,3666,77.900073247019733
871,0.037042720788126628,0.015980573472715337,0.015778383194226878,0.036373668999950634,0.32344688617636502,0.0010849489859715684,4577977.0,78.0,2497,68.0931580415741,Average,2930009.0,78.0,1592,60.000000000397591,19609500.0,10774,2.5714285714285712,10190635.0,78.0,5621,60.000000000838348,1927557.0,82.0,1073,76.859299703675916
1283,0.046965139973773107,0.022019951060579152,0.022084904173567056,0.041320675294920998,0.65029421459893699,-2.8418694215114747e-05,8266037.0,78.0,6762,65.373796582794171,Average,7678026.0,78.0,6394,60.000000000000014,38681782.0,31611,2.0,16869721.0,78.0,10698,60.000000023958656,5905574.0,78.0,7779,69.548431566140607
1334,0.039346968206970916,0.091041053712522219,0.03398918487946425,0.034724433234120805,0.33738524970824374,-0.021577143120374915,666890.0,90.0,332,64.97189108316384,Good,742418.0,90.0,381,60.000000847735535,3498355.0,1769,4,1525054.0,90.0,778,60.000000007101136,571731.0,90.0,282,73.736844153262396
1642,0.04768896657963638,0.037537483445469644,0.031057412669549346,0.043765563195973071,0.89415986321305607,0.0068705895086631696,12995626.0,72.0,9300,66.188527081049742,Bad,12423800.0,75.0,9331,60.000001839653578,59427262.0,44640,0.5714285714285714,21049716.0,71.0,13020,60.000000330045616,13003186.0,82.0,13020,66.346747620762187
1953,0.051738595521110077,0.014264557669442004,0.042076165403748124,0.04894096595668429,0.53509945161208594,0.01036906779867184,8123702.0,78.0,3632,70.934484496287411,Average,6762073.0,78.0,3069,60.000428057696652,40342000.0,18408,2.5714285714285712,19372315.0,78.0,8544,60.000000002582034,6122352.0,82.0,3180,75.971722969452642
2129,0.057211443002872106,0.024487277150831384,0.021041200838088556,0.051548967561014285,1.5847456617893987,-0.015951127685683672,16079279.0,75.0,8001,67.964207642874996,Bad,15212101.0,75.0,9207,61.025396472193087,77504887.0,41610,0,29594863.0,75.0,12910,60.000000000306194,16683948.0,75.0,11523,60.022577834363737
2156,0.029164801492009649,0.0028132310760636721,0.017177514091455761,0.036466460299484353,0.27150960131155077,0.012496984936078308,8181824.0,77.0,3161,68.896194943358481,Bad,1164114.0,77.0,466,60.000000003704116,23787245.0,9361,0,10098987.0,76.0,3987,60.000000008299708,4358085.0,77.0,1754,61.279281922992695
2242,0.049205876792899561,0.027314682753991175,0.025732793483283688,0.04362518544844949,0.70606189774843631,-0.00059035308465552733,11845083.0,73.0,5851,65.672243825747415,Bad,7836172.0,73.0,3399,61.844703670850116,54968254.0,26864,0,21358549.0,73.0,10987,60.000000007541516,13967363.0,76.0,6647,60.000028592004526
2470,0.036375774664389973,0.012218418575446543,0.0083139787667219304,0.020036465238644437,0.29988767655912568,-0.00093852826763652047,1319556.0,76.0,1031,73.49728411957642,Bad,3416360.0,80.0,2722,61.155138119764459,15092169.0,11702,1.2857142857142856,8301680.0,72.0,6188,60.00000000955616,2077665.0,80.0,1780,60.115270321753627
2557,0.029039980963088557,0.055196512144391682,0.030464830873680973,0.024628836894053988,0.71463222030166018,0.040109328341031779,7316656.0,78.0,5829,68.306359315152321,Average,7065506.0,78.0,6356,71.779343884757679,35255041.0,28229,2.0,12758482.0,78.0,8221,60.000001963861173,8143945.0,78.0,7847,81.356672355987754
2814,0.051980203175644432,0.019445685607057162,0.027240846870222768,0.046781009743138799,0.32182732382105694,0.013817841391142225,10899824.0,77.0,4668,67.678244910835929,Bad,5232182.0,77.0,3053,60.000005323740574,39646487.0,18358,0,16458703.0,77.0,7474,60.000000016341879,7076073.0,77.0,3175,74.417230373963065
2829,0.031667236445457693,0.002345189727925611,0.013411494504883398,0.03729779480761726,0.22889811967160587,0.015121906036337578,7106788.0,77.0,3786,71.27401060293397,Bad,1901431.0,78.0,1261,65.997672686062444,24066068.0,14626,1.8571428571428572,10857771.0,78.0,6304,60.000000002335568,4211794.0,84.0,3284,68.081415802141066
2953,0.023409565234201929,0.018886068783100098,0.012318919584407222,0.023689473442174532,0.19858144373789768,-0.0022635245105023824,4994191.0,79.0,2837,66.033182012210574,Good,378849.0,79.0,202,70.538348586285707,14307217.0,7873,3.1428571428571428,5056642.0,82.0,2825,60.000000197654302,3879298.0,79.0,2010,61.35412962802684
2995,0.057852435250254776,0.047726743375058923,0.019257450889408036,0.044280136869562579,0.8202035609260897,0.013338075319962671,11807893.0,80.0,5407,67.491598509967645,Bad,15993676.0,75.0,7111,60.000000032445456,65340990.0,29484,1.2857142857142856,25110988.0,73.0,11266,60,12479482.0,80.0,5723,62.424682143819695
3367,0.057192435232649393,-0.034701060462401477,0.035041956120495557,0.070956204788016272,0.91383589374555763,0.0091529434135895482,15276026.0,78.0,5417,70.449967538135866,Average,8633255.0,78.0,3355,89.99999710318491,55905413.0,20531,2.2857142857142856,25450849.0,76.0,9087,60.000016517284706,6575408.0,80.0,2686,74.155342217966876
3649,0.097534666415689281,0.036238952464733562,0.046913773529793312,0.082441677357097384,0.71802052654176141,0.017737309830049869,23910482.0,80.0,7624,63.878864269830281,Average,8997344.0,80.0,3372,60.000000000001052,75939853.0,25674,2.7142857142857144,35156526.0,77.0,11086,60.000000384768327,7935380.0,83.0,3612,69.070699810482097
3652,0.052037110311924546,0.034394649090151205,0.026726677880700933,0.041146047682729114,0.93069890840809355,-0.0091631498726559811,8776416.0,73.0,4748,68.032500758153958,Bad,11129806.0,73.0,4934,60.000000000426148,47886899.0,22659,0,19207505.0,70.0,7425,60.000016911062438,8819002.0,75.0,5568,69.924828196645379
3736,0.045086758023049053,0.013635224480650299,0.021376419542357687,0.047207034720743342,0.23556708831641557,-0.0047507754129528859,9942892.0,77.0,4084,67.069190411357738,Bad,2258034.0,77.0,974,60,28608622.0,11934,0,10834542.0,75.0,4481,60.000000015847341,5587695.0,77.0,2402,61.924158830742854
3967,0.03934939867528077,0.020696877490006739,0.02043051344866291,0.027844977959737983,0.58561692882127681,0.00049146878176133568,7637879.0,78.0,4142,60.00000000000496,Average,5523792.0,78.0,2439,60,34420442.0,16928,2.0,12685833.0,77.0,6165,60.000000141493182,8600757.0,78.0,4194,63.316787985858909
4767,0.046614312323337195,0.0071174194731540626,0.036518661389073677,0.036098805130647248,0.54755145487193668,0.011411625659393423,9279002.0,77.0,4149,63.196797470253564,Bad,4599025.0,77.0,1961,62.640444495086001,36660476.0,16088,1,16258010.0,77.0,6984,60.000000009624351,6546458.0,85.0,3002,76.393226258024569
4874,0.046469256920737952,0.025888576205299108,0.044417699146760969,0.05982387845758997,0.54217575661830264,0.0050617244006075889,13187316.0,75.0,5128,65.723266447378137,Bad,5412360.0,75.0,2298,71.334881193131793,43878660.0,17832,0,17014643.0,75.0,6845,60.000000757260537,8292107.0,75.0,3575,78.130960118319223
4922,0.03883489145564168,0.017780297566024002,0.013907920596159123,0.040033460108806443,0.30036348335824636,-0.0039261470463946178,3565090.0,77.0,2331,71.198717349992421,Bad,2821780.0,77.0,1868,63.963702117774282,20118093.0,13095,0.2857142857142857,11328167.0,78.0,7217,60.000000010742959,2414261.0,80.0,1686,60.000655930375579
4946,0.038872988100255364,0.019262847317776468,0.015915193074523753,0.034906124111527839,0.45342346535452727,-0.0020175979470223068,7141856.0,78.0,3730,66.970428394198322,Average,3393581.0,78.0,1778,63.330144779602215,27115705.0,14151,2.0,11776349.0,78.0,6140,60.000000000000568,4818703.0,78.0,2511,60.000225693516967
4998,0.097926656940626217,0.070738700554039344,0.079360901521277755,0.084616888785269392,1.0102738457405929,0.029549236891714625,28379696.0,77.0,8984,60.000777594340647,Bad,21895339.0,78.0,7770,60.000000101025762,114462594.0,39116,1.0,38853478.0,76.0,12473,60,25417301.0,78.0,9917,72.18308428978149
5026,0.064594761629656522,0.0456285311210856,0.041479360579371571,0.056156351898417098,1.0286196604811333,0.00021036753931665832,21144395.0,74.0,9007,60.00000698894624,Bad,15260004.0,72.0,6392,60.000000000000085,68135096.0,32315,0,21382089.0,72.0,11693,62.929066807338579,10408309.0,75.0,5251,72.304594994562635
