dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
26,0.055093954493801271,-0.0028340804246901482,0.019608890219849424,0.033260777797934522,0.25957603179261596,0.017302695737635453,6235359.0,78.0,2621,61.297863791677003,Average,1187121.0,78.0,499,62.7088114516636,22529130.0,9470,2.5714285714285712,13645944.0,76.0,5736,60.000000022871973,1486875.0,82.0,625,64.592164617154125
94,0.011161670508066438,0.005590875555405648,0.0053827947370005992,0.0092285078435235118,0.13726289341109443,-0.0077806095513159009,635882.0,77.0,661,66.758055465612173,Bad,640692.0,77.0,666,60.00004838006739,4717648.0,4904,1,2800382.0,78.0,2911,60.000000064250308,644540.0,85.0,670,74.143935537984873
370,0.072894885986456048,0.028982159096313961,0.033398385063223471,0.042579977257403236,0.42979364579296481,-0.0042781890657687966,8821722.0,75.0,4173,68.623342179416397,Bad,7039620.0,75.0,3330,60.000001610151237,44148776.0,20884,0,18089498.0,75.0,8557,60.000000799318542,10235988.0,75.0,4842,68.195886847438487
410,0.06092947401673967,0.037119069429579009,0.024545339695876359,0.042190029689630516,0.6586992482088827,-0.026082406828831148,4992878.0,80.0,1787,66.920646579355051,Average,7149846.0,80.0,2559,60.000003207652192,28574238.0,10227,2.8571428571428572,14087348.0,76.0,5042,60.000001884781049,2386076.0,84.0,854,68.720003362458002
545,0.045487970393849643,0.041163607166044613,0.02987285679281693,0.060538826056262478,0.63142182176994943,-0.008517889611937007,15026292.0,76.0,6438,65.757180564452668,Bad,8519100.0,76.0,3650,60.000009721228771,51954840.0,22260,0,18436266.0,72.0,7899,60.000000003312081,9998856.0,76.0,4284,66.931452834112847
624,0.020081278757406548,0.016688928219995857,0.01818608685374324,0.025001189024221899,0.38374592443522271,-0.0054360942858054009,4160266.0,80.0,2794,71.095516822887163,Good,3042027.0,85.0,2043,62.637643484137001,18508270.0,12430,3,7662394.0,78.0,5146,60.000000251994592,3656984.0,85.0,2456,75.818940278717832
871,0.013582943806931645,0.0018653562523871965,0.0049537638916650152,0.017893901686916541,0.072288181984369065,0.00077753468834229026,1520848.0,78.0,1468,67.23807094902682,Average,250712.0,78.0,242,60.000043427987741,4762492.0,4597,2.5714285714285712,2485364.0,78.0,2399,60.000012139961221,508676.0,82.0,491,60.000001143676521
1283,0.063237171909671777,0.011341318335234397,0.019644249200304498,0.059351371070668638,0.5376603597306624,0.0028742874015406298,9195658.0,78.0,3382,67.141241818563572,Average,4255235.0,78.0,1565,60,34232210.0,12590,2.0,19981931.0,78.0,7349,60.000000002653998,834733.0,78.0,307,60.106209857304854
1334,0.042439529119149992,0.09451055161023722,0.054239821609993855,0.035353404750730719,0.32588420183754402,-0.021999342627503308,616525.0,90.0,325,66.03090092467346,Good,688611.0,90.0,363,60.00000000790174,3122462.0,1646,4,1390501.0,90.0,733,60.000011667046486,432516.0,90.0,228,82.483344111295693
1642,0.048167093116580184,0.043483533702952111,0.033510083127481417,0.044932091921663399,0.51752829442533033,-0.0059376339324805584,8492477.0,72.0,3901,66.631130798459623,Bad,7639093.0,75.0,3509,60.000001092528606,36651972.0,16836,0.5714285714285714,15524187.0,71.0,7131,60.000005818810862,5026693.0,82.0,2309,68.678904579267439
