dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
26,0.034501581228139677,-0.0030657923311686636,0.012109988741640767,0.020082551048291698,0.34922343794924648,0.010212915194107056,4287289.0,78.0,2983,61.557383547031769,Average,2241876.0,78.0,1569,69.09279449842137,20594062.0,14158,2.5714285714285712,10589242.0,76.0,7069,60.000000008454286,3493197.0,82.0,2547,60.013014384548981
94,0.01724208790669236,0.0062899270761593113,0.0086647744568772722,0.011382667838158561,0.18752952406955209,-0.0070613680578654487,989216.0,77.0,596,65.347514641273463,Bad,1153079.0,77.0,694,60.000000000003254,6815306.0,4197,1,3969498.0,78.0,2477,60.000007511519797,713070.0,85.0,434,78.650805864095759
370,0.070035056079567115,-0.023347062746815493,0.064094359832231204,0.041238248844846871,0.34818818860176531,0.011725564603744219,10283944.0,75.0,4930,68.102207017019197,Bad,5639566.0,75.0,3570,89.999903586903798,44512144.0,23158,0,18734696.0,75.0,9064,60.000000907579853,9890168.0,75.0,5613,80.66541364375874
410,0.060147929057126154,0.039192157124092138,0.017374195165768935,0.040871298420433459,0.64396753899959958,-0.013961010699073829,5770338.0,80.0,2569,67.157016085849051,Average,7895334.0,80.0,3112,60.000000006455231,33467406.0,15393,2.8571428571428572,16264806.0,76.0,7218,60.00000320238027,3585702.0,84.0,2516,71.062689552489132
545,0.053764353441485419,0.048212806689167345,0.034531877807004868,0.069620577151505575,0.73440305509468451,-0.012773709955769085,17507218.0,76.0,6874,65.427889485329928,Bad,10011257.0,76.0,3967,60.000000102230501,61809218.0,24777,0,21674510.0,72.0,8589,60.000000000003318,12646528.0,76.0,5359,65.212312182452251
624,0.022745177279381849,0.019151258191752035,0.021730660411257856,0.028808741850249009,0.39154576507161432,-0.0023403908560698369,5243721.0,80.0,3589,71.291774991290495,Good,3504756.0,85.0,2404,64.399113809207591,22714422.0,15566,3,9244492.0,78.0,6320,60.000000000487141,4736139.0,85.0,3263,75.411205750319809
871,0.038242915435548745,0.016675233775800317,0.014632241929281855,0.03634516287055272,0.28099090758418738,0.0081426618746030174,4796052.0,78.0,2640,67.240670654632027,Average,3005647.0,78.0,1628,60.000000063750434,20572882.0,11378,2.5714285714285712,10671207.0,78.0,5937,60.000006785618311,2117429.0,82.0,1183,77.460923688310373
1283,0.046615960100037185,0.014071233190999524,0.018606225955686954,0.042421199994000867,0.63716661851945877,0.0075950436750626864,9605322.0,78.0,6286,64.427522047563585,Average,6603962.0,78.0,5026,60.000005508932347,40944317.0,27469,2.0,18162397.0,78.0,9449,60.000000002118519,6605525.0,78.0,6725,67.536376533689662
1334,0.045318556124904784,0.091115327881749614,0.037087856071728854,0.037551460831979633,0.37293900282632164,-0.021813801837564064,965867.0,90.0,329,65.704236742561676,Good,1243866.0,90.0,372,60.000001567993095,5616662.0,1724,4,2385052.0,90.0,754,60.000000000256172,1032759.0,90.0,273,74.236124250842593
1642,0.047566953759384842,0.037802841421366251,0.032416688554848562,0.044117117609440634,0.94425304856648362,0.0055723483180600093,13470666.0,72.0,9300,65.532787903211485,Bad,12898650.0,75.0,9331,60.000000006403724,61819758.0,44640,0.5714285714285714,21441474.0,71.0,13020,60.000004984144503,14055294.0,82.0,13020,65.540746112652599
1953,0.051805708068064719,0.012816064972806412,0.028743462727025097,0.049703420028798774,0.59098106349641821,0.0045390296424737409,8315100.0,78.0,3868,70.739722920211392,Average,6913470.0,78.0,3157,60,41664216.0,19979,2.5714285714285712,19712586.0,78.0,8957,60.000000010272757,6761514.0,82.0,4014,69.505611530941849
2129,0.055485914270790894,0.02273685144552751,0.021081184940999316,0.048574018331212658,1.6055450326910734,-0.016247395481713427,15428571.0,75.0,7381,68.55144571193658,Bad,14896450.0,75.0,8559,63.36907539416039,75722556.0,39376,0,29114960.0,75.0,12840,60.000000001566725,16346777.0,75.0,10627,60.002152958185611
2156,0.029514902708854665,0.0012029757307459828,0.014643853256261878,0.032544267842401185,0.25893482234381598,0.014418664224662746,7925911.0,77.0,3124,67.043073365674161,Bad,1191877.0,77.0,458,60.005084729229353,23181230.0,9200,0,9821428.0,76.0,3917,60.000001240040561,4254045.0,77.0,1705,60.000551973500627
2242,0.051829423536601353,0.026215243731949507,0.02403313882568019,0.043823746315373793,0.49246461836540267,0.0040409606636874615,10357295.0,73.0,6747,67.979642923451067,Bad,4661693.0,73.0,3151,67.12972340887967,48162010.0,30140,0,20568805.0,73.0,11707,60.000000004249387,12610190.0,76.0,8556,60.000244012328487
2378,0.065838527971902205,0.037175457412964595,0.035737970894819795,0.057230791728676907,0.47932836163884529,0.022677555256791986,12012624.0,78.0,5309,69.849763626397049,Average,9185493.0,78.0,4735,60,58676444.0,30694,2.0,19184616.0,76.0,7641,60.000000000503569,18319620.0,78.0,13020,60.008155601108527
2470,0.043056606429442611,0.017500278333779179,0.011571866107835206,0.021355549717906989,0.38885526985990559,-0.0059544833304203612,1362244.0,76.0,910,71.077500844292103,Bad,4442348.0,80.0,2846,60.000000000017806,17990481.0,11625,1.2857142857142856,9780075.0,72.0,6153,60.000000629893748,2438180.0,80.0,1736,66.120952549255691
2557,0.044024961976083118,0.064481697009530631,0.041986531698064732,0.034883305791603036,0.64755960700866499,0.024379242368283215,8478975.0,78.0,4881,63.278419159972785,Average,8349542.0,78.0,5044,65.946694871257208,41695496.0,24163,2.0,14694189.0,78.0,7569,60.000015949934429,10207001.0,78.0,6688,75.050185525177497
2814,0.055104925452347187,0.023452787533959428,0.024909004042295832,0.053286538396995507,0.35799126475162057,0.0091024611121348544,12241062.0,77.0,6013,67.729236686028941,Bad,6429169.0,77.0,3722,60.000000000052424,45346620.0,22178,0,18418359.0,77.0,8656,60.000002053765058,8285358.0,77.0,3804,69.738504734654938
2829,0.027480396274151535,0.0087955854444737389,0.028708133518692013,0.041788401362951276,0.17718537798933548,0.0088314910805797706,6235774.0,77.0,2878,71.137516084132017,Bad,1651649.0,78.0,945,68.671487646227831,20801341.0,9997,1.8571428571428572,9648130.0,78.0,4546,60.000001173608901,3274065.0,84.0,1633,77.394922086987023
2953,0.020358851464900591,0.017255891193375884,0.014362175708931836,0.02029915586088735,0.16428002219122451,-0.0080072820825853701,2934759.0,79.0,2784,68.914157885471695,Good,260920.0,79.0,280,73.20162772908651,9298081.0,8770,3.1428571428571428,3466203.0,82.0,3060,60.000073998716402,2636770.0,79.0,2647,72.020201445311955
2995,0.055625513600118068,0.04198248493434259,0.019317675834997442,0.048989969587886331,0.77165818248634888,0.010556815394080434,11768372.0,80.0,5460,68.650133815330022,Bad,13839012.0,75.0,6292,60.000000002922604,62171472.0,28656,1.2857142857142856,24669788.0,73.0,11404,60,11940423.0,80.0,5521,60.890256198731919
3367,0.069144349582623471,0.030106102449006512,0.049502477839873674,0.078230353822962881,1.1626206969879818,-0.013990234112413513,18560048.0,78.0,6964,68.412055792259551,Average,11045285.0,78.0,4502,60.0000003009593,70517033.0,27931,2.2857142857142856,29718474.0,76.0,10890,60.00000000000572,11232708.0,80.0,5592,72.854770486610249
3649,0.094874262131287121,0.031440061038267228,0.045532374390173602,0.084707795445089343,0.8426104249845463,0.020273366774281952,25375202.0,80.0,7868,63.730776482310937,Average,10246945.0,80.0,3648,60.000000000001194,82337898.0,27227,2.7142857142857144,37038315.0,77.0,11370,60.000001003386522,9737811.0,83.0,4359,69.716634513747408
