dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
2557,0.037642315480362822,0.030540633868532924,0.022644449450643856,0.033154686266084747,0.62523552434832275,0.036172597036116187,8422273.0,78.0,7333,66.430034600380608,Average,7752556.0,78.0,7571,61.6503975739287,38640589.0,33220,2.0,12873218.0,78.0,8202,60.000093603060293,9622659.0,78.0,10139,69.030937712916071
2814,0.053521058397830508,0.016998317030441506,0.021356701016800955,0.045545853218000476,0.35205184574332277,0.007272445213058234,9492021.0,77.0,4430,70.194033627022279,Bad,5295139.0,77.0,3502,60,36686483.0,18434,0,15719269.0,77.0,7549,60.000000002707367,6203192.0,77.0,2969,71.036947130283679
2829,0.022810397625882096,0.0019453973907030261,0.012682907576954956,0.02958879871216466,0.28424210868059618,0.0098411112283597994,6684189.0,77.0,5055,69.051741818465203,Bad,1858454.0,78.0,1672,89.940405863410433,22708245.0,18577,1.8571428571428572,9701731.0,78.0,7051,60.000000254469086,4472629.0,84.0,4809,66.946744784391768
2953,0.025262743993332094,0.01645977814533401,0.010570166443758477,0.023140368377730064,0.15665956108176718,0.0048335466477709404,5012740.0,79.0,2857,67.310726605972548,Good,494532.0,79.0,276,67.907758474688265,14654240.0,8192,3.1428571428571428,5239780.0,82.0,2956,60.000000018141982,3907188.0,79.0,2103,60.003662152014329
2995,0.059076357353967809,0.048816163995590377,0.019788444375534803,0.046614184130608249,0.79858364654165892,0.010589577496823021,11301871.0,80.0,5365,68.213936233399437,Bad,15669617.0,75.0,7020,60.000001850186436,64367300.0,29664,1.2857142857142856,24950045.0,73.0,11418,60,12492256.0,80.0,5882,63.327773349853821
3367,0.060832470507077144,-0.034864341862286596,0.038829041554530354,0.072386157976459101,1.04390101314661,0.0080307175084414918,16849109.0,78.0,6116,69.758160225919355,Average,9779618.0,78.0,3781,89.999999950206487,62355734.0,23390,2.2857142857142856,27633080.0,76.0,9941,60.000000000000966,8129475.0,80.0,3567,73.12549533632648
3649,0.097203722749718183,0.030824826500684382,0.044964905494516184,0.085326228447783245,0.84669458757073157,0.016595263334894837,25249713.0,80.0,7797,63.840223863252007,Average,10061723.0,80.0,3647,60,81787570.0,26973,2.7142857142857144,37149538.0,77.0,11314,60.000000002832785,9386475.0,83.0,4235,67.664970691818269
3652,0.066594550269705802,0.03158238135076822,0.02990030526020953,0.054641552570473505,0.9175849696580789,-0.0027891051716077016,10908909.0,73.0,5749,69.624056867995094,Bad,10949755.0,73.0,4861,60.000000000000128,55229800.0,25648,0,23540435.0,70.0,8570,60.000000699380529,9875831.0,75.0,6483,70.867496435238834
3736,0.04716150473438132,0.015924400951796969,0.021937432743207867,0.047820062871881577,0.18329725906787167,-0.0053298733177496189,9846209.0,77.0,3909,66.820754357495261,Bad,2271977.0,77.0,966,60.000183666422579,28571635.0,11634,0,10845386.0,75.0,4436,60.000000000000085,5621335.0,77.0,2329,61.2248807875701
3967,0.032421112353908162,0.028007926635082205,0.019105985632035642,0.026898933234312004,0.28290397662172617,0.0037452893734334007,5898207.0,78.0,4407,60.000000000001677,Average,4840259.0,78.0,2423,60.000000949959201,25455326.0,16412,2.0,7492148.0,77.0,5270,60,7241005.0,78.0,4321,65.68621477913004
4767,0.050068171397334681,0.013255664605645373,0.047476935117497981,0.046590224495191623,0.5359256787140475,0.024610945893570806,10731167.0,77.0,4730,66.315227665923459,Bad,4449416.0,77.0,2122,71.299308999114942,40813842.0,17930,1,18760207.0,77.0,7861,60.000004665207427,6888400.0,85.0,3224,80.264107414607167
4874,0.048976697661061781,0.037878508454940119,0.051249247773437479,0.039596029366097969,0.68559931322528289,-0.0080543043084925891,12541833.0,75.0,4835,60.780938249018071,Bad,6386370.0,75.0,2786,71.891988881899906,45437843.0,18753,0,17057481.0,75.0,6855,60.000002078639248,9481981.0,75.0,4291,77.517926587354992
4922,0.038221589512078422,0.017478803017209388,0.013625405188941972,0.040389742053313776,0.26822678938513145,-0.001503385002550007,3543862.0,77.0,2339,71.496976650855714,Bad,2613575.0,77.0,1869,64.121582660604645,19715748.0,13267,0.2857142857142857,11179343.0,78.0,7317,60.000001417560881,2387819.0,80.0,1749,60.000150716241833
4946,0.036788073860797098,0.010259046476600175,0.01643421326302659,0.031236349192587574,0.50802261030923157,-0.0014671493878633435,7088696.0,78.0,3710,64.694441836299916,Average,4035412.0,78.0,2113,60,28911098.0,15111,2.0,12690378.0,78.0,6641,60.000001538671135,5111666.0,78.0,2655,60.000414337787475
4998,0.097902308261785947,0.070623115306019918,0.079545334067697496,0.084605085392463031,1.0078698510583239,0.029826605129247893,28377253.0,77.0,8981,60.000473731930434,Bad,21855165.0,78.0,7732,60.000002107777796,114382683.0,39035,1.0,38853078.0,76.0,12471,60,25380415.0,78.0,9879,72.249921142511525
5026,0.064698950385997336,0.045551911416022502,0.041461280604049466,0.056160261481633639,1.0293394404820442,0.00016273593776638994,21144377.0,74.0,9007,60.000005040740021,Bad,15252829.0,72.0,6391,60.000000000000028,68118026.0,32312,0,21377640.0,72.0,11693,62.958271710719423,10402881.0,75.0,5249,72.295350022441141
5109,0.036420977763714273,0.017603398720604058,0.028883670623163136,0.033915570601081649,0.49568024184631182,0.0040300350028882092,9631315.0,77.0,5592,64.794683891280869,Bad,6690616.0,77.0,4120,60.000000000037424,38623247.0,23184,0,14721115.0,77.0,8508,60.000005640091302,7613279.0,77.0,4983,73.729631259194434
5209,0.019377505037918467,0.0061367620831542678,0.011668605538956942,0.016698429189133428,0.32658044817806098,0.00062046225095743215,4090358.0,76.0,3391,70.058616772119976,Bad,3173804.0,76.0,2367,69.361042198124778,19902072.0,16913,0,8026354.0,74.0,8155,60.000000008404655,4623405.0,76.0,3011,68.042816022157325
5218,0.034758341564439167,0.025930215812235285,0.021914128872054711,0.027007495634233537,0.56227572854213914,-0.022078036720909078,3769460.0,76.0,3644,64.280334564518668,Bad,6055306.0,78.0,7457,60.000000984190166,24431791.0,23557,1.5714285714285714,11672692.0,76.0,9434,60.000000000685837,2957380.0,82.0,3052,67.022118091912844
5357,0.025640601165636025,0.03269033359285297,0.028895343940710819,0.062648239904700531,1.3823612147405093,-0.020516441467579243,13914582.0,75.0,5737,73.684361251393483,Bad,10988373.0,75.0,3749,71.725770386954039,62148662.0,23920,0,19864756.0,78.0,7542,60.000000001471186,17410932.0,75.0,6902,60.000882710280386
5371,0.045029470579148384,0.031855378263662207,0.033477062222809259,0.041723008158487375,0.49022767414013002,-0.0071810053924922556,9231745.0,78.0,5405,65.993234711872901,Average,5511514.0,78.0,3226,60,36511559.0,21519,2.2857142857142856,15559981.0,78.0,9093,60.000000868308767,6232497.0,80.0,3809,67.429839134029422
5677,0.034349526978071095,0.020783666708995372,0.014794195301785606,0.026789236665818804,0.54328806769669868,-0.00068928125925446385,4324786.0,76.0,2138,72.24812969681895,Bad,6613869.0,76.0,3540,64.899221146455702,28856732.0,14919,0.14285714285714285,13670738.0,73.0,7113,60.000000277259197,4277470.0,79.0,2144,77.948337859933801
5785,0.016991388020424311,0.01957694278892547,0.017019114182421375,0.022944063896503251,0.51348957590304822,0.010455635694603114,7765403.0,78.0,8162,64.764173631732177,Average,6940459.0,78.0,7506,60.808832235851824,35900809.0,37861,2.0,10270406.0,77.0,11054,60.000012836886036,10943210.0,78.0,11160,60.000000000000846
5814,0.041562487312514641,0.016472429208536091,0.015462175937685804,0.03554250210512281,0.38246031985105494,0.0070755948611330695,7337494.0,75.0,4478,70.316743172509817,Bad,5364586.0,73.0,3208,60.556239719271801,31168052.0,18803,0.0,14471222.0,73.0,8779,60.000000471307729,4017976.0,78.0,2352,72.505228384790016
6072,0.048202237877840864,0.034132441464723953,0.019900635957547371,0.044360690247781456,0.69474816977563381,-0.0023109671062665777,11467430.0,83.0,6285,66.549567578252208,Good,12220639.0,83.0,7927,60.00002556031005,52849995.0,33092,3.7142857142857144,19471102.0,83.0,11346,60,9741779.0,83.0,7563,65.970549022347683
6836,0.019597281244334408,0.01541178638485822,0.013419243243951997,0.018617408913475762,0.32109520014291498,0.0073029434472201126,4091442.0,78.0,3045,69.265359168574435,Bad,4680124.0,76.0,3590,60.000011130363596,19593164.0,14608,1.2857142857142856,8301338.0,77.0,6505,60.000000000220133,2534942.0,80.0,1479,77.054281673199199
6910,0.072977092760799431,0.023414131870215387,0.040487903550522022,0.067064115412747122,0.55181126801631619,-0.0006488346928481218,4719758.0,75.0,1099,75.732332860984599,Bad,6137108.0,75.0,1501,60.000016924613838,36067456.0,9437,0.0,20662284.0,72.0,5921,60.000000046727337,4571682.0,78.0,922,67.829731239134389
7319,0.030038366059790662,0.013317104839077972,0.017800740041085027,0.027589616463542837,0.21688101884201241,0.016047553648634361,4716945.0,78.0,2169,64.225287026172097,Average,1876750.0,78.0,703,71.441147428176123,18161196.0,8107,2.2857142857142856,7492122.0,77.0,3523,60.00000002228019,4082912.0,80.0,1715,66.177031198703602
7390,0.02162023737929478,-0.00063028629691341722,0.010233141917819774,0.024353324840959364,0.31702276975166577,0.011642359879898815,3753933.0,78.0,1886,74.413885644989918,Average,2116338.0,78.0,1126,64.915801808445039,16049616.0,8378,2.1428571428571428,8321508.0,77.0,4163,60.000000008190476,1866969.0,79.0,1207,84.119260936088423
7510,0.028896279018196986,0.01629105857791173,0.01597465391676274,0.024215947899159845,0.31629305033618943,0.0048600072022350425,4973532.0,78.0,3394,61.617125149049471,Average,1656285.0,80.0,1095,62.393402628807969,18586806.0,12978,2.2857142857142856,7861398.0,78.0,5664,60.000000022325068,4103898.0,80.0,2830,60.001507780939015
7731,0.049825496757590765,0.00307261957464908,0.029047010862102478,0.059491105253928936,0.26638905960932441,0.012449399021990536,12331082.0,75.0,6445,70.072205944738315,Bad,2191483.0,75.0,1845,60.136676323591573,37378144.0,21231,0,16422233.0,77.0,8350,60.000000556755353,6444020.0,77.0,4599,74.060941444563866
7769,0.013199136316810483,0.00090005595791414002,0.0064271169473722051,0.013839209710793448,0.20556291191802292,0.0051129585465567173,1875778.0,79.0,1298,66.57751468482104,Good,1865209.0,80.0,1314,60.000083288688721,9679757.0,7052,3,4862205.0,80.0,3640,60.000000006733451,1084541.0,85.0,806,60.091692110028198
7866,0.05795691539801727,0.046439954736559819,0.028105415882111334,0.043989316602156735,0.66642247783548003,-0.020056092197912483,5561806.0,75.0,2554,68.084263673359331,Bad,6355546.0,78.0,2760,60.000000000001862,30204199.0,13407,1.0,13557143.0,73.0,5902,60.000001267114371,4750038.0,78.0,2201,64.672198301656238
8047,0.050710246823090138,0.0056786765677646674,0.016960571196469081,0.043557649351944804,0.40652832000247285,-0.020303607371445275,5849374.0,78.0,3001,72.887425301105296,Average,2516082.0,84.0,1506,63.988796604360907,24186599.0,12897,2.8571428571428572,11877704.0,78.0,5590,60.00000000446795,3963129.0,84.0,2810,60.001235453353388
8142,0.059481792451948047,0.007763372193083041,0.021894730769436592,0.024271696591420769,0.37679701930552612,0.014235775095914859,7091388.0,82.0,3202,60.000000047356217,Average,4618113.0,80.0,1995,60,26548136.0,14228,2.2857142857142856,12255258.0,78.0,6525,64.178965387929765,2612754.0,80.0,2522,89.973375172265577
8292,0.040961304483989658,0.011354780063377775,0.018090793457026827,0.036674378508857984,0.40497600790794719,0.0091167914338106601,4815340.0,76.0,2690,74.225520230865797,Bad,4451328.0,77.0,2601,60.00910428852572,25604925.0,14913,0,13836830.0,77.0,7954,60.000000885619606,2515266.0,77.0,1680,79.742489109080481
8956,0.029751844799593703,0.0071389107148077183,0.010592330482192,0.027024875433672525,0.024258787230183373,0.0043763655230525502,1645890.0,71.0,1182,74.351274894806167,Bad,1385476.0,71.0,986,60.000000048316672,10624840.0,7611,0.2857142857142857,6350286.0,70.0,4573,60.000025850176876,1247614.0,80.0,873,65.693586902405158
9484,0.091186660944027345,0.054762701624184243,0.051589865634948572,0.073580065138022052,1.0381514555445566,0.0042021355322213417,20263427.0,72.0,6865,64.807808808483045,Bad,18382446.0,74.0,6556,60.000000079253709,88991554.0,31828,0,33574186.0,68.0,11352,60.000000908912618,16864766.0,74.0,7084,73.686533403452444
9499,0.014709609175451888,0.0038655180223457759,0.0078622332271120494,0.010879106916056326,0.44541832311040386,-0.013754800603413357,1947069.0,80.0,1758,60.000010823163478,Average,3139268.0,78.0,2394,60,12387939.0,10335,2.2857142857142856,5562486.0,78.0,4554,60.000000006188088,1755692.0,80.0,1642,60.000195566933428
9609,0.024594024565303171,0.020816310574672769,0.026797027170810544,0.014450568027661845,0.35570078909022362,-0.003563608934726794,2405175.0,78.0,1394,60.000008281241776,Bad,2933872.0,76.0,1556,60.00000653075147,13657442.0,8108,1.5714285714285714,5550125.0,78.0,3495,60.000000000595541,2787016.0,82.0,1673,75.293336123276276
9922,0.076940836084011435,-0.010977940647269474,0.064263118377032635,0.098251136879234993,0.77494235645071707,0.019460420199924947,21378698.0,68.0,7102,68.857963169769263,Bad,4406608.0,69.0,1830,60.076816168231758,72658272.0,24672,0,32808224.0,68.0,10074,60.000000009732105,14081554.0,68.0,5674,73.76485885890564
9933,0.047213759053347203,0.016503484442992877,0.023345996703682998,0.037622036321606871,0.33199520214398098,0.0099465542271423533,3494419.0,74.0,1891,75.298494580023814,Average,5129647.0,78.0,2919,60.000000001217913,27333372.0,15278,2,15093704.0,74.0,8156,60.000011724334492,3646764.0,85.0,2330,76.351026656569047
9934,0.053999803863770908,0.017532049810365651,0.027872876049728434,0.045057964327973508,0.99833099442305107,-0.028110393282828466,7008203.0,77.0,3421,75.294676710903772,Bad,7600216.0,77.0,3513,60.000001304153763,30627468.0,14871,0,13189875.0,74.0,6381,68.012781254618488,2847331.0,77.0,1565,87.268856760669365
