dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
26,0.045784433630926158,0.012784901204776886,0.012884406779083216,0.026389463733133951,0.52567458642834808,0.01174618682616344,7960578.0,78.0,5838,60,Average,4696931.0,78.0,5231,72.134924541301601,33868257.0,28320,2.5714285714285712,15267312.0,76.0,9457,60.000000092755656,5970433.0,82.0,7810,68.017994012172082
94,0.013273091484412011,0.0062071856652060834,0.0054586629202546706,0.008423224322539476,0.19710351396516984,-0.0038250612438276844,1136340.0,77.0,705,60.000153783144938,Bad,1800158.0,77.0,794,60.000004156846693,8583018.0,5333,1,4302448.0,78.0,3101,60.000001116070216,1350834.0,85.0,737,70.534998028248182
370,0.073498445921202901,0.026566668933140861,0.044037981755788866,0.045122567977009601,0.33568499814845254,0.01011308218126653,10902828.0,75.0,4585,63.423403608164676,Bad,6181738.0,75.0,2244,60.000000730478199,46027637.0,18607,0,18711681.0,75.0,7964,60.000000194302174,10269250.0,75.0,3830,74.63526231561309
410,0.060333539648117746,0.039088632036499781,0.017174879541788226,0.041867980472293086,0.63760863128669032,-0.013850049080360929,5772213.0,80.0,2587,67.885342397799121,Average,7875536.0,80.0,3129,60.000000427574427,33500039.0,15497,2.8571428571428572,16299376.0,76.0,7259,60.000016141996348,3601483.0,84.0,2544,71.179542852421363
545,0.04829650411429403,0.030874919015770996,0.0263935538701815,0.0638185750475396,0.50504931143045073,0.0053135278299166035,15270518.0,76.0,6950,66.828574807394901,Bad,6835188.0,76.0,3935,60.000000198987991,49976417.0,25192,0,18588669.0,72.0,8759,60,9302675.0,76.0,5560,65.256212523812707
624,0.020801254485781354,0.013209695691701002,0.021248293030928327,0.027735508770068629,0.43361606668065855,-0.0054681014623276722,4124596.0,80.0,3573,71.826560947107495,Good,2801268.0,85.0,2385,62.621598413995265,17403139.0,15375,3,7123492.0,78.0,6176,60.000000008772219,3370339.0,85.0,3251,77.001187568501592
871,0.028297398374504731,0.0035713104268350567,0.0088488818429441791,0.036486330819261781,0.23993199975462198,0.0098493109563195461,4424224.0,78.0,2177,68.635439487618498,Average,1887040.0,78.0,892,60.000000001580524,16886350.0,8314,2.5714285714285712,8351680.0,78.0,4213,60.000000088265757,2235630.0,82.0,1038,60.019639370248292
1283,0.050138350868215352,0.015934472306967536,0.020273756986579655,0.045281576368826848,0.62027467895526411,0.0084503774038025524,9013798.0,78.0,5315,66.529487555870759,Average,6887938.0,78.0,4330,60.000000002385995,39695032.0,23558,2.0,19365286.0,78.0,9135,60.000001033252239,4463511.0,78.0,4794,71.821320873010563
1334,0.024007877300982805,0.026152814136484612,0.045557399435108545,0.030851406748739478,0.37339218839668992,-0.023760416535776308,1054949.0,90.0,1130,62.97180567361935,Good,687491.0,90.0,812,62.673045086153152,4704948.0,5502,4,2229040.0,90.0,2710,60.000000717956546,743545.0,90.0,861,82.077472350906447
1642,0.05100669533802079,0.04328027507781472,0.030728486552351449,0.047602407855535302,0.53830784298092982,0.0039982580895007291,10001917.0,72.0,5150,67.757160600282276,Bad,9086283.0,75.0,4902,60.000000019382171,43646864.0,23730,0.5714285714285714,17674005.0,71.0,8388,60.000000000016172,6921433.0,82.0,5308,69.644433064641163
1953,0.04935044166135532,0.013120638403010025,0.037609224451055162,0.048311247263461976,0.59942689008065542,0.0083097260293527875,7782142.0,78.0,3582,71.197956874212096,Average,7011580.0,78.0,2956,60.000295054002038,39796546.0,18193,2.5714285714285712,18929154.0,78.0,8467,60.00000015060369,6113256.0,82.0,3205,75.422698232013232
2129,0.05559918003057053,0.01998540419217236,0.032921908620727094,0.052071347023076829,1.4271041204157058,-0.0058219485832596901,14440376.0,75.0,6548,71.016134166838128,Bad,11666347.0,75.0,6435,75.147933194031822,67069517.0,33999,0,29240986.0,75.0,12691,60.000000027610739,11783087.0,75.0,8355,76.443790915189552
2156,0.037992151572712497,0.0054127183126026412,0.016464472298830909,0.04194604144760869,0.15775310758050815,0.021287722470115466,8518765.0,77.0,3737,70.929615953979336,Bad,1287988.0,77.0,640,60,25414261.0,11275,0,10979856.0,76.0,4733,60.000000007582656,4651338.0,77.0,2177,61.0025708267667
2242,0.056255884257624476,0.029164230802519946,0.028294211691083555,0.049895789067422765,0.59995496712995589,-0.00025809778214071682,12398711.0,73.0,6116,66.612837460002012,Bad,5969574.0,73.0,2924,66.84575688600043,55210454.0,27371,0,22549969.0,73.0,11161,60.000001047782938,14335932.0,76.0,7192,60.000178200059523
2378,0.068053991329631677,0.03241233569504761,0.043408766664273797,0.060886716512515586,0.47461012267619485,0.023758585753454065,11766688.0,78.0,5113,69.907535536809291,Average,7850097.0,78.0,4124,60.000263344668546,50200757.0,27136,2.0,19757781.0,76.0,7668,60.000000444594725,10852024.0,78.0,10242,75.939280646976357
2470,0.045823331044154099,0.018795921978590001,0.014974466654599738,0.02683778239669498,0.40310135631444471,-0.0070657844067277889,1456039.0,76.0,763,71.549702275969409,Bad,4423937.0,80.0,2546,60.007085357569899,18435909.0,10227,1.2857142857142856,10202302.0,72.0,5674,60.000000003704677,2386146.0,80.0,1263,68.553987402635201
2557,0.059819387867081734,0.041168533158155531,0.025151158820234148,0.045876931502540852,0.34240497783880391,0.019192975097924135,4752598.0,78.0,1561,67.370446617504456,Average,3326158.0,78.0,1279,60.00001371595333,23313510.0,9102,2.0,11452684.0,78.0,4654,60.00002505395868,3801682.0,78.0,1614,71.06427555087825
2814,0.058425221609068899,0.018766113332898817,0.038186009119184482,0.052659948536982019,0.55269609382694351,0.01996080570083163,15053660.0,77.0,5904,66.212298596755033,Bad,7688260.0,77.0,4413,60.000000694236668,53459570.0,23552,0,21444496.0,77.0,8905,60.000006190796732,9310157.0,77.0,4349,76.563989293218739
2829,0.026850836929828578,-0.0027373611731770827,0.02492251290973237,0.035660958558008431,0.19068176555842614,0.015005869598085924,6710087.0,77.0,3963,69.882518352623578,Bad,1145040.0,78.0,1027,61.98335537274211,21301598.0,13691,1.8571428571428572,10140575.0,78.0,6153,60.000000009621488,3310436.0,84.0,2553,81.098196023454591
2953,0.018140185955314678,0.013915281972641108,0.010254770638370358,0.012006296549395635,0.15608787250338721,-0.0014915482259183679,3261238.0,79.0,1204,60.004705604886297,Good,448071.0,79.0,216,67.323930673848906,11505747.0,4473,3.1428571428571428,3650974.0,82.0,1326,60.00000310552155,4147486.0,79.0,1728,60.000076907656741
2995,0.048528639530352989,0.033873832371066885,0.014284327963194995,0.037812382183771281,0.62683475339139727,0.012636597525427791,9615820.0,80.0,5156,67.577021527626044,Bad,11148255.0,75.0,6584,60.000000477330431,50251150.0,28363,1.2857142857142856,20124476.0,73.0,10935,60,9399789.0,80.0,5710,63.153523433762665
3367,0.034785775009243125,0.031432185339505467,0.031185283221654422,0.048716592702953532,0.79186139147850443,0.0057627891176801468,8330026.0,78.0,5984,70.584401489665424,Average,7475116.0,78.0,3822,60.000002813158211,35881342.0,23237,2.2857142857142856,14252480.0,76.0,9975,60.00000277987953,5844827.0,80.0,3470,73.650651116224225
3456,0.028410439312379555,0.01730552070720779,0.015124274152108503,0.03290571669219855,0.32308326683545446,0.001154212012119281,8169499.0,75.0,4469,65.961099251784631,Bad,1086750.0,75.0,724,77.058818284168538,24058785.0,13782,0,9032113.0,80.0,4942,60.000000021624345,5774839.0,75.0,3649,64.326176804285481
3649,0.074671924213329563,0.010808910634604946,0.03738905017317852,0.072358840233316277,0.87136672184577324,0.038126564231268964,23887741.0,80.0,8315,64.386370775053493,Average,9066383.0,80.0,4799,60.000000704313777,76597173.0,32064,2.7142857142857144,33352771.0,77.0,11856,60.000000012574112,10339609.0,83.0,7116,73.254341667381368
3652,0.073576545174654839,0.048808904811626676,0.035824619835574112,0.058457818841289762,1.3558720014981427,0.0093296902900251409,14008280,73.0,7473,69.919445019047643,Bad,18114172,73.0,8161,60.00000002483425,79944372,37910,0,32582143,70.0,12072,60.000000100196431,15316556,75.0,10231,70.404978612201518
3723,0.027443266090963831,0.033355624792578878,0.01901012615983395,0.031683082023459576,0.46324537597832116,-0.0092530436600879677,3962598.0,73.0,2549,68.191442528535461,Bad,7770227.0,73.0,5090,60.000000172834305,25415130.0,16288,0.5714285714285714,9892605.0,73.0,6353,60.000000000000057,3808934.0,82.0,2308,75.213586597051375
3736,0.048865790378567434,0.013960503382841943,0.028988152412565363,0.058495678030326508,0.27497395749867048,0.0021615057150655222,14688669.0,77.0,8376,64.695660384783565,Bad,2962985.0,77.0,1152,60,40703620.0,22087,0,14176071.0,75.0,7146,60.00000002450907,8895134.0,77.0,5420,61.627529916051877
3967,0.051760208072776585,0.026105120983498334,0.028373226593988866,0.033662830307381708,0.59416122816032835,0.0099281417933714984,9848513.0,78.0,4085,60.558214617507161,Average,6612392.0,78.0,2874,60.000000000002174,43066433.0,18343,2.0,16256772.0,77.0,6566,60.000000091110564,10376726.0,78.0,4830,67.643292113241145
4767,0.062705619808732849,0.014917059624381444,0.052417364384677069,0.056101958252791642,0.62444496153937912,0.021331478110343687,14113658.0,77.0,5458,65.474647209657164,Bad,5492505.0,77.0,2265,60.000000059279635,51351579.0,20460,1,23051961.0,77.0,8675,60.000000119807893,8716566.0,85.0,4071,77.497824951277721
