dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
1953,0.050303358908898414,0.014000891380504588,0.042259048851842999,0.047747131751951083,0.52787713608579601,0.0098745357050476646,7905360.0,78.0,3577,70.857711737990158,Average,6639786.0,78.0,3023,60.00002508027756,39283128.0,17885,2.5714285714285712,18887022.0,78.0,8415,60.000002415390412,5889144.0,82.0,2887,76.496532116795436
2129,0.052384765580539672,0.019459986082931126,0.032081900523303529,0.048258147112411803,1.3393596677065791,-0.0049956947092314359,13598811.0,75.0,6512,70.930718934836918,Bad,10997460.0,75.0,6260,75.103668583953478,63199179.0,33583,0,27428994.0,75.0,12688,60.000003076203086,11230614.0,75.0,8153,76.847284724158598
2156,0.027372028110601021,0.00066239131375469065,0.017834238637363539,0.024654808757793981,0.13700122540460019,0.014111708625898183,5959062.0,77.0,2732,65.143815870958363,Bad,724923.0,77.0,411,60.522446328435386,16490908.0,7982,0,7016576.0,76.0,3386,60.000000031352464,2797313.0,77.0,1459,73.167070718871798
2242,0.051310509879262528,0.026398994332820055,0.026089273417511522,0.04285485377046841,0.6026042908568392,-0.0018981459125366393,10727784.0,73.0,5559,66.462161545438505,Bad,4849496.0,73.0,2439,69.658682607329879,49158672.0,25470,0,20801700.0,73.0,10869,60.000000001313587,12810792.0,76.0,6619,60.001233511172018
2378,0.064861228387119801,0.030669489691709292,0.038399229484633764,0.057680561691494471,0.43202655530271,0.023446830917000984,11088795.0,78.0,4990,69.933155742029641,Average,7482078.0,78.0,4001,60.000698868823548,47487651.0,26188,2.0,18795972.0,76.0,7659,60.00000038981576,10144905.0,78.0,9548,75.460747412763382
2470,0.042163879396658728,0.018118244060647472,0.010799928482816122,0.020056724218043276,0.34709100026351963,-0.00038531809944541127,1391004.0,76.0,1083,74.075376554637046,Bad,4280445.0,80.0,2898,60.000752599248493,17757971.0,12476,1.2857142857142856,9777604.0,72.0,6637,60.00000063092579,2339580.0,80.0,1878,67.902038434686631
2557,0.057076659311625033,0.045241563854872165,0.022576454969289159,0.043032904189793691,0.29826344103009123,0.020143994048642009,4137774.0,78.0,1548,67.897070767507884,Average,2817975.0,78.0,1275,63.471115309455193,20796314.0,8978,2.0,10627106.0,78.0,4562,60.000039971755427,3228537.0,78.0,1599,72.19218617834224
2814,0.050888725391143474,0.018488642633955714,0.037555347468483026,0.046673398822251577,0.56672639676853087,0.0194688002937,14342805.0,77.0,5819,65.836636166830928,Bad,7924215.0,77.0,4397,60.000000153659101,52020910.0,23208,0,20225190.0,77.0,8752,60.000000173380471,9565950.0,77.0,4260,76.999282969635829
2829,0.022855699577375887,-0.0016150039141102125,0.01958425038747055,0.027515154039135726,0.097459854521276729,0.009356368506877516,4102140.0,77.0,3107,70.76560203786913,Bad,649356.0,78.0,877,63.406281693125294,14268128.0,11744,1.8571428571428572,7091806.0,78.0,5422,60.000000010060965,2426764.0,84.0,2341,77.029211785499655
2953,0.0102086986210875,0.014121291410060329,0.0084920439940431424,0.0094498788077791024,0.097918981023119897,0.0028865470848143632,2553438.0,79.0,2883,60.477449293232006,Good,307557.0,79.0,292,69.97013843581739,8447721.0,9284,3.1428571428571428,2715279.0,82.0,3038,60.000000145196644,2873808.0,79.0,3073,67.282450984659064
2995,0.043955224761685015,0.022674541367449529,0.012434226418948752,0.037498286587350195,0.49966516332540079,0.018529987903477825,8493716.0,80.0,5151,69.913630532719623,Bad,8048164.0,75.0,5654,60,42538700.0,26909,1.2857142857142856,18097948.0,73.0,10885,60.000000007409412,7930736.0,80.0,5238,60.951059743916851
3367,0.037823278893719489,0.022348248902769038,0.024768878794731448,0.049243458075434024,0.55299816660557466,0.0087418210778634348,7628528.0,78.0,5656,71.174998020944074,Average,5733152.0,78.0,3274,60.000024538285111,31221797.0,21460,2.2857142857142856,13241111.0,76.0,9622,60.000000000000561,4635548.0,80.0,2920,70.786100668348325
3456,0.024738552176706355,0.014358954022220925,0.013956103050696618,0.029543676018396789,0.30210931210995856,-0.0027865896315473521,6399823.0,75.0,4346,67.732030184759111,Bad,865328.0,75.0,664,76.469899384299239,18914865.0,13353,0,7082230.0,80.0,4799,60.000000020748949,4571544.0,75.0,3546,65.580889905485435
3649,0.090450194556769434,0.028145353995395059,0.047068577897389365,0.078124101595645243,0.7784992972791519,0.026100063976978033,24286130.0,80.0,7708,63.906040679068141,Average,9303130.0,80.0,3510,60.000000000000234,78292060.0,26776,2.7142857142857144,35205970.0,77.0,11242,60.000000044697394,9553470.0,83.0,4334,71.598522926774393
3652,0.094347013715013389,0.061531615670221071,0.039088817720086877,0.066682746833115827,0.78960676716512856,-0.0008721055658267022,8847400,73.0,3285,70.985896758434606,Bad,13635863,73.0,4128,60.000000000000043,56172840,18103,0,27024538,70.0,7777,60.000000041265089,6730829,75.0,2931,73.060140922552733
3723,0.025355710904697043,0.031952483813740704,0.01837531425195945,0.029286243244313743,0.44331794425154114,-0.0097738452570791494,3769735.0,73.0,2515,66.93431791249192,Bad,7357220.0,73.0,5006,60.000005523657407,24188170.0,16021,0.5714285714285714,9325395.0,73.0,6266,60.000000035276557,3752300.0,82.0,2245,74.84909982904162
3736,0.049690668305010836,0.013432508440536338,0.027330468033639182,0.054803031912618941,0.25117895546606883,0.00054743403315014438,14178506.0,77.0,8111,63.330891522324841,Bad,2858844.0,77.0,1134,60,39495074.0,21266,0,13828244.0,75.0,6854,60.000000015880019,8646950.0,77.0,5174,60.156673813890741
3967,0.040738834491066481,0.018086397662946462,0.025751281190125475,0.025793757146705041,0.71969803005341737,0.0083898895161152523,8639712.0,78.0,3744,60.164270571155896,Average,6423205.0,78.0,2835,60,40533846.0,17722,2.0,15540775.0,77.0,6465,60.000000004117958,9958590.0,78.0,4690,68.455276157995286
4767,0.055881793367034943,0.017697598010861335,0.056978726915354383,0.05480460431352472,0.55348295010437254,0.030447377259236436,13278962.0,77.0,4799,66.03284295212508,Bad,5393199.0,77.0,2190,60.000004575957277,47918249.0,18329,1,21594882.0,77.0,8103,60.000000205712126,7671001.0,85.0,3247,79.937874874751827
4874,0.049971209917503819,0.024551652417368119,0.045867885671360173,0.058281531919127341,0.4667347643246737,0.0034218249981026257,12956424,75.0,4975,65.252433815860627,Bad,5412288,75.0,2181,68.506708792156232,42962460,16942,0,16685724,75.0,6540,60.000000222968218,7931316,75.0,3257,77.638082283921932
4922,0.037588836213206661,0.012920781218014491,0.0085322863845352457,0.038911553793762363,0.12011916661133197,0.00064635099752103991,2728148.0,77.0,2314,74.032299224116898,Bad,1752515.0,77.0,1811,62.154929115144668,15082542.0,13210,0.2857142857142857,9095157.0,78.0,7405,60.00000002982047,1516388.0,80.0,1688,60.007264866220218
4946,0.03604965601246455,0.014595237625444034,0.01597104564603008,0.032345543103832058,0.60167862551986673,-0.0053041388629190582,8119795.0,78.0,4955,65.021887072838567,Average,5572804.0,78.0,4206,66.475945291418199,34372512.0,22808,2.0,14228062.0,78.0,8993,60.000001277260978,6470288.0,78.0,4667,60.000577963394655
4998,0.10218475568304455,0.070110677772139487,0.078858075660985058,0.087848176580054241,0.85053021539235685,0.030160428197874227,27799579.0,77.0,8655,61.067578192188556,Bad,20371379.0,78.0,6599,60.000000001964651,109038667.0,35071,1.0,37983893.0,76.0,11937,60.00000000003385,22964426.0,78.0,7906,72.824932518511631
5026,0.080674514535259562,0.057668484168956695,0.04904961187019509,0.071057223414006818,0.98312211629287638,-0.0036110522743763615,20680645.0,74.0,7663,63.206975944100975,Bad,17172853.0,72.0,6261,60.000000000003503,78710566.0,28728,0,31379109.0,72.0,11580,60.00000018883182,9551114.0,75.0,3251,71.271600427919964
5109,0.025955691072773335,0.022935075625176334,0.025468628815101802,0.024144124870982685,0.52898554975386003,-0.010080157924190373,8096898.0,77.0,4176,60.00000000174299,Bad,7088973.0,77.0,3638,60.00000000014748,33855099.0,17356,0,10134985.0,77.0,5206,60.001607487225577,8561485.0,77.0,4350,67.393265730793843
5209,0.010010748657838655,0.0072641752035173431,0.01184167384782822,0.011347907693294738,0.31858814769765997,-2.8526128239378091e-06,2743964.0,76.0,1873,73.455483757064144,Bad,2486032.0,76.0,2000,77.894811359590932,13938208.0,10676,0,5561068.0,74.0,4856,60.000004035031537,3157260.0,76.0,1956,79.074671201785989
5218,0.042227500316368932,0.038806947812626537,0.031344695599147335,0.032164568016631569,0.46336577772782722,-0.024238088370071645,3048749,76.0,1800,63.884265215532807,Bad,2655791,78.0,1482,60.000000079586101,18567002,10543,1.5714285714285714,11053361,76.0,6090,60.00000027935392,1821331,82.0,1179,68.452745482243529
5357,0.027660013557645725,0.035958176272039497,0.026207938765645828,0.047428650846073339,1.5913040031422736,-0.033585698144166273,10454786.0,75.0,3082,73.289276134971033,Bad,11957592.0,75.0,3644,75.09897198023431,55221316.0,16607,0,20569140.0,78.0,6335,60.000000463307558,12297702.0,75.0,3564,60.000024372155643
5371,0.047468129398322442,0.030547861363809138,0.035145858416235819,0.043717260450438528,0.51485358975957207,-0.0088007044489623737,9682884,78.0,5336,65.88641670904741,Average,5424303,78.0,3210,60,37623184,21195,2.2857142857142856,16205852,78.0,8993,60.000000333707519,6334681,80.0,3670,67.158975361658577
5677,0.031546138323582197,0.018690296466760358,0.0060661462362078464,0.023495860202622541,0.52371785208434063,0.0018015280800897174,3937006.0,76.0,2459,75.195974509753484,Bad,6424033.0,76.0,3857,64.16476565878412,27445935.0,16800,0.14285714285714285,13249983.0,73.0,7902,60.000000000843443,3863636.0,79.0,2599,79.077933591358217
5785,0.013600845432980228,0.01476749218477851,0.017266790544004741,0.033792815599647676,0.43373647408016647,-0.0024471513559857086,6409068.0,78.0,7387,70.644190953869142,Average,3785536.0,78.0,2224,70.249516200681569,26174624.0,28248,2.0,8531708.0,77.0,9647,60.00000000016788,7467876.0,78.0,9001,67.509777205383585
5814,0.020941741236768143,0.010316293046429731,0.0096154909508372761,0.020855894331327122,0.2527448614226932,0.0093657489084112422,3787026.0,75.0,2001,71.442949773362471,Bad,2757583.0,73.0,1159,67.266736905042649,16969065.0,8469,0.0,7892753.0,73.0,4166,60.000000008176151,2539908.0,78.0,1146,73.134787936824949
6072,0.045407062809723647,0.024074977362882034,0.020447037679588803,0.04271049795165871,0.47795883717464815,0.0066306325582202183,10038158.0,83.0,6006,67.025575259567518,Good,6796006.0,83.0,7732,63.66143859647751,38983123.0,31201,3.7142857142857144,16758457.0,83.0,10729,60.000000022218074,5427676.0,83.0,6762,74.719817958391801
6836,0.0122869925213786,0.015702897665022225,0.011521023766545074,0.013899424436368329,0.25031352080151731,0.004026097454839582,2649505.0,78.0,1501,63.750649126580171,Bad,2843400.0,76.0,1610,60.000006356713769,11298555.0,5383,1.2857142857142856,4349820.0,77.0,1886,60.000008309314566,1462575.0,80.0,387,78.152311359202869
6910,0.071711712612251677,0.021260951129247696,0.035275024985587683,0.064443246302407414,0.34432867909975279,0.0097161023089847223,3856550.0,75.0,1647,76.924204082365847,Bad,4307416.0,75.0,1602,60.000221296034326,30773217.0,11782,0.0,19467043.0,72.0,7195,60.000001009366045,3154080.0,78.0,1345,76.480067047591433
7319,0.03433911631806888,0.026889847769677955,0.02565039700627935,0.025931308305307713,0.37752601158901355,0.0029268703337123471,4452182.0,78.0,3064,69.501570147578278,Average,3690259.0,78.0,3008,66.84780967539804,22655256.0,17124,2.2857142857142856,9475518.0,77.0,6738,60.000015481316254,5063858.0,80.0,4333,76.283294126121746
7390,0.022767968908678132,-0.00049933535825657843,0.012439183364380704,0.025119803644624857,0.3137082340657445,0.012559355819401189,3840076.0,78.0,1672,74.496947722802716,Average,2178502.0,78.0,1054,88.539419674482104,16369586.0,7424,2.1428571428571428,8549231.0,77.0,3737,60.000000000032308,1812173.0,79.0,965,84.905079421433811
7510,0.028060049426951394,0.015545250782001427,0.015488246759708155,0.022090630227618889,0.2327696959605732,0.0050032969334323886,4526111,78.0,2980,60.007392326857676,Average,1153442,80.0,778,60,14934162,9834,2.2857142857142856,6245367,78.0,4116,60.000000063152605,3016275,80.0,1965,62.820038761353345
7731,0.052452886778697652,0.0065919557288085908,0.035750326355698712,0.06306791297382916,0.38743209904182885,0.0047728483655742554,12698538.0,75.0,6427,70.794332541882795,Bad,3350754.0,75.0,1826,60.73859652849832,40781850.0,21136,0,17415912.0,77.0,8243,60.000000006486225,7334229.0,77.0,4648,76.07424082058094
7769,0.01502981655414944,0.0032849015700012864,0.0085970720141194633,0.01221521754363882,0.2075998121172368,-0.0013335916798921158,1565894.0,79.0,836,61.724498476013032,Good,1251160.0,80.0,724,68.452642210957151,8369793.0,4251,3,4596757.0,80.0,2245,60.00000062424612,960578.0,85.0,448,60.000025508095021
7866,0.02571285431289809,0.012888202600106379,0.015318743500262565,0.022426060285171238,0.22354448132464552,0.0032433606289605614,2731053.0,75.0,2433,70.918135249393146,Bad,2092495.0,78.0,2141,60.496690095664746,12491179.0,11011,1.0,5652028.0,73.0,4274,60.000002485836283,2030654.0,78.0,2174,72.8107291700925
7982,0.045839839854343735,0.016688538542440262,0.014038357505536402,0.040531493525980886,0.3643421815808649,0.0021851678292683302,3573625.0,78.0,1580,77.822023212224593,Average,5188280.0,78.0,2380,60.000000003874504,24272313.0,11154,2.5714285714285712,13609955.0,78.0,6640,60.000000340821607,1917479.0,82.0,562,74.064295533560198
8047,0.044908287927511122,0.015044630994263515,0.018971238671899305,0.043085798467934686,0.60503024901710811,-0.038943862719330792,4646260.0,78.0,2264,72.501059378065094,Average,4884835.0,84.0,2167,60,26240115.0,11885,2.8571428571428572,12033895.0,78.0,4731,60.000000008111655,4710712.0,84.0,2736,60.279190920584021
8142,0.034771801042819447,0.0087991651726344357,0.015442978298426028,0.01705375426491517,0.36786729193907092,0.010223054167668819,4934540,82.0,2866,60,Average,3171390,80.0,1891,71.234080101359027,21185445,14533,2.2857142857142856,10122385,78.0,6279,60.000000849694636,2975935,80.0,3514,85.722051429106244
8292,0.036630474436961047,-0.010714882075043024,0.019255715032326901,0.040873658318993769,0.27811209732471392,0.015333283108968962,5092940.0,76.0,2356,74.502030528473796,Bad,1652142.0,77.0,1494,73.48436453087109,20109077.0,11251,0,12149672.0,77.0,6496,60.000000370034392,1221515.0,77.0,913,76.532662751643358
8956,0.029094745704024632,0.0059814461540041936,0.0092559254231664011,0.029354769841123885,0.062733643745333176,0.00085108549497338727,1606587.0,71.0,1133,75.3118366872705,Bad,1324730.0,71.0,872,60,10685190.0,7396,0.2857142857142857,6517334.0,70.0,4574,60.000000073812807,1241062.0,80.0,820,60.010753564362304
9484,0.077231384543702222,0.05016749947622566,0.040704192816937546,0.068378901769179115,0.94897687815344911,0.0021415618442675618,18485013.0,72.0,7251,66.557381115526866,Bad,17830340.0,74.0,8140,60.000000000001123,82023067.0,36799,0,29573304.0,68.0,12018,60.000004180267631,16209777.0,74.0,9419,71.348644985560654
9499,0.014016998265158839,0.005282866919935892,0.0065373981722428587,0.011868663401147226,0.27165523901122818,-0.0031116209343847235,1993148.0,80.0,2388,60.000000022498988,Average,1841428.0,78.0,2837,74.383337769915414,10222528.0,14592,2.2857142857142856,4581996.0,78.0,6431,60.552395728012485,1814602.0,80.0,2949,62.418999132413852
9609,0.032265860853744457,0.019903327513635466,0.024360418244234586,0.019781643172750021,0.56776667553145177,-0.0074321240071573615,3950192.0,78.0,2356,67.279386511055151,Bad,4176952.0,76.0,2276,60.000008011175076,20185816.0,12228,1.5714285714285714,8255650.0,78.0,4929,60,3835204.0,82.0,2684,76.414693759949543
9654,0.053258426334503443,0.022125693628573966,0.023526859209749233,0.041484724237496537,0.45954964207323906,0.0019246760494298527,4946239.0,78.0,2351,62.102761510727866,Average,4187517.0,78.0,2167,60.000000009956224,26602105.0,13109,2.0,14101243.0,78.0,6911,60,3388969.0,78.0,1693,64.374626876052687
9922,0.078059278594552695,0.0081306102813287311,0.066464171472770242,0.098795645619875846,0.57193762586164287,0.016344213811589476,20339206.0,68.0,8066,68.956537859070536,Bad,5129237.0,69.0,2687,69.092751466023572,68902021.0,28741,0,28625069.0,68.0,10773,60.000000022374017,14827975.0,68.0,7228,71.894460520573972
9933,0.040318689261502068,0.0089710430554103375,0.021996440482437884,0.029404393851428616,0.15256885092946545,0.013171422006995111,2474157.0,74.0,1803,76.217975974306256,Average,2794631.0,78.0,2523,60.000000556278437,18535671.0,13881,2,11051222.0,74.0,7526,60.000000433706539,2233609.0,85.0,2043,80.291019437367567
9934,0.042106839712589328,0.01546136649707903,0.01881266630838728,0.035939838699315788,0.61091855687110075,-0.018545771886424249,5144160.0,77.0,4143,74.693621912403771,Bad,4282434.0,77.0,3293,60.000002895363401,20434992.0,15708,0,9059202.0,74.0,6279,67.892278474600886,1977042.0,77.0,2012,81.534494603601345
