dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
26,0.042661075603562089,0.002886898290665785,0.0095579802945903129,0.020311920485442603,0.22181979305674437,0.0220755721020407,5853235.0,78.0,4904,60.000000000000156,Average,3011643.0,78.0,3579,60.000000000149576,24325584.0,22320,2.5714285714285712,11111643.0,76.0,8529,60.000000058803188,4375046.0,82.0,5323,60.003742966617047
94,0.0091278514695541969,0.0042499877876630331,0.004128102992063295,0.0073201051333519739,0.16054951731504472,-0.004538990864443546,830201.0,77.0,377,62.665082442759868,Bad,1288947.0,77.0,419,60.000000000053184,6136758.0,2746,1,3025138.0,78.0,1506,60.00000051077923,996881.0,85.0,445,67.255216657568212
370,0.027577408364731045,0.017347760305342692,0.014115677737418838,0.02132405119919659,0.42311353791742662,-0.0065296725310481502,3761336.0,75.0,2939,68.89445527620002,Bad,4835254.0,75.0,3253,64.189821636398577,23162691.0,16740,0,8437394.0,75.0,5882,60.000000041721151,6147472.0,75.0,4678,63.517343213899046
410,0.061200898115030329,0.039041941757311613,0.018306460160775247,0.042601606238193299,0.6831937672481333,-0.024398360685375285,5305517.0,80.0,1958,66.323322749374,Average,7547224.0,80.0,2678,60.000000000000291,30237941.0,11177,2.8571428571428572,14626970.0,76.0,5335,60.000000369705063,2803165.0,84.0,1222,69.676189490757579
545,0.026732024066435382,0.029517585097275971,0.018073959019509676,0.035813309244787143,0.54833942239946465,0.0041105250161372559,9199814.0,76.0,5095,65.950943636435255,Bad,6788977.0,76.0,3143,60.000000113705845,34556249.0,18421,0,11500697.0,72.0,6259,60.000000000007894,7092293.0,76.0,3937,67.163118220737005
624,0.018107411357752404,0.013947392050306661,0.018640277989818734,0.023122971550730252,0.34551497390042618,-0.0053795010210160657,3743675.0,80.0,3324,71.525835346985289,Good,2512322.0,85.0,2173,63.53403154946038,16040879.0,14258,3,6689833.0,78.0,5845,60.000000463358241,3107932.0,85.0,2926,79.116607558754438
871,0.016014369853275968,0.0050103110113438043,0.005991552389108255,0.013601797323257185,0.17847751955852892,0.0034110900545096905,2015354.0,78.0,952,62.02192533456477,Average,1381102.0,78.0,623,60,9343852.0,4439,2.5714285714285712,4308664.0,78.0,2156,60.00000419402658,1650660.0,82.0,714,60.005588478656527
1283,0.043209514304593813,0.0086469347849600607,0.014276527146885183,0.03838073406689891,0.57003731936824087,0.0060290932796854867,7773077.0,78.0,5251,64.92449747891709,Average,5230419.0,78.0,3629,60.000000005338435,33117094.0,22138,2.0,15918803.0,78.0,8689,60.000000012283436,4227160.0,78.0,4584,67.518945965076853
1334,0.021195660425788691,0.018188369940971841,0.040224769019131634,0.028858059086031885,0.35828380342981336,-0.024132956907719213,887325.0,90.0,889,62.987557727185077,Good,462353.0,90.0,643,72.515934485684355,3707138.0,4340,4,1731628.0,90.0,2126,60.000000554935802,632836.0,90.0,690,80.968458116882047
1642,0.049767690833601545,0.044380881879738002,0.03154869039322216,0.046088424524547734,0.5584234351602847,-0.0021880763053695814,9599625.0,72.0,4888,67.218085258213904,Bad,8617845.0,75.0,4252,60.00000015385158,41847780.0,21637,0.5714285714285714,16803165.0,71.0,7927,60.000000000055486,6862125.0,82.0,4587,69.229994493788709
1953,0.050069754648378664,0.013891494393235684,0.044938819404964032,0.047798520040790278,0.5208042226469799,0.010992088715194057,7848384.0,78.0,3507,71.09118760491387,Average,6570050.0,78.0,2972,60.001238287947672,38968424.0,17525,2.5714285714285712,18849972.0,78.0,8334,60.000000023975197,5736112.0,82.0,2728,77.283578956416591
2129,0.052347971958126308,0.019640628397285139,0.031725152791492829,0.048246196750104026,1.33769522307347,-0.0052885083349550558,13574809.0,75.0,6523,70.92313512394152,Bad,11010795.0,75.0,6315,74.907100943397737,63147364.0,33718,0,27373712.0,75.0,12689,60.000000387827583,11244598.0,75.0,8221,76.568019545408347
2156,0.02120462521047092,0.0038947272374040593,0.010901338549104071,0.02143637500338141,0.12828449519885407,0.0099421749557440497,4580600.0,77.0,2340,67.926738332532054,Bad,693970.0,77.0,390,60.000000601462077,13441445.0,7085,0,5675113.0,76.0,2999,60.000000000416499,2496390.0,77.0,1360,65.394176761016936
2242,0.051640511321826246,0.026440503490188019,0.026128848867982425,0.043818756010481914,0.60369403744235717,-0.0046431725807237192,10724345.0,73.0,5586,66.770345177329702,Bad,4182200.0,73.0,2042,71.71579843386867,47775415.0,24807,0,20513250.0,73.0,10800,60.000000354567263,12388397.0,76.0,6396,60.000596785214213
2378,0.064105182946754546,0.029025486053087388,0.039431141235979197,0.057058363015100477,0.44306909507250636,0.023872533782864972,10962434.0,78.0,4888,69.971351146016559,Average,7331753.0,78.0,3903,60.000001377453643,46759942.0,25872,2.0,18681667.0,76.0,7604,60.000000247926714,9807407.0,78.0,9486,77.163555553467631
2470,0.042034238456247486,0.016775528791354605,0.010338483301527691,0.02017515233235942,0.3474249851305114,-8.0785423393324245e-05,1385768.0,76.0,1071,73.77758050872248,Bad,4258364.0,80.0,2902,60.000000008083575,17732155.0,12480,1.2857142857142856,9777439.0,72.0,6624,60.000007023809438,2341306.0,80.0,1903,66.760046538438061
2557,0.056351392481421729,0.035337577735322818,0.021867982582584575,0.042794741878652301,0.29431869444651276,0.020204648194816342,4146256.0,78.0,1552,68.000534537521943,Average,2814616.0,78.0,1276,60.000000000049162,20664466.0,9019,2.0,10534152.0,78.0,4596,60.000003333680333,3182390.0,78.0,1601,71.194044081427364
2814,0.056230633253317307,0.017602295138082012,0.037570275165966546,0.049252518572630868,0.40150228823749251,0.028440044126264389,14403740.0,77.0,5827,66.158663539995686,Bad,7006791.0,77.0,4118,60.000000000009095,50418726.0,22880,0,20149112.0,77.0,8809,60.000000027233838,8895388.0,77.0,4145,77.719612114561457
2829,0.025694347248680381,0.0026974388698570032,0.016512382407967253,0.031160842130200817,0.014525108919511084,0.012403760307447994,4560406.0,77.0,3266,70.572511730348964,Bad,575940.0,78.0,715,62.332910899053296,15023214.0,11679,1.8571428571428572,7519830.0,78.0,5505,60.00000006620018,2367704.0,84.0,2194,74.504837797959269
2953,0.014093672671621479,0.014517231361913012,0.010574306205415961,0.013443189400735515,0.10558139735238413,-0.0033776776957950951,2548136.0,79.0,2544,67.92481147596294,Good,331886.0,79.0,259,69.350936817316835,8697736.0,8214,3.1428571428571428,2927810.0,82.0,2810,60.000000396392558,2892322.0,79.0,2603,66.797728068586196
2995,0.042632128822254825,0.028791190330030692,0.012088770107113372,0.035125066608839864,0.4766006821118024,0.013348422219718823,7958796.0,80.0,4950,68.818601025153157,Bad,8556770.0,75.0,5777,60.000000009882655,40881050.0,26061,1.2857142857142856,16916092.0,73.0,10286,60.000003694159751,7481466.0,80.0,5069,64.660814745688015
3367,0.036869746959543058,0.029000818201882821,0.035271110770772135,0.051703952062815924,0.67412316730745059,-0.0024232078693421232,8258955.0,78.0,5298,71.359313429589378,Average,6433975.0,78.0,2980,60.000021432195119,33577755.0,19698,2.2857142857142856,14180685.0,76.0,9006,60,4723835.0,80.0,2426,76.882415216764045
3456,0.014835557895898844,0.01256300449550043,0.0096038615813906769,0.017914726768123373,0.26850697348933894,-0.0067062242050331912,4178680.0,75.0,3006,65.796307188998966,Bad,838040.0,75.0,674,75.160371513630281,14019340.0,10382,0,4938390.0,80.0,3526,60.000000349536883,4068280.0,75.0,3178,60.011471270780056
3649,0.084911036402516224,0.019800151154643564,0.044683266697191512,0.078858247874446036,0.78455986965374647,0.026304372787678932,24095900.0,80.0,7630,64.092751153544782,Average,9010468.0,80.0,3494,60.000000713825493,76127990.0,26287,2.7142857142857144,34327072.0,77.0,11204,60.000000904514927,8747736.0,83.0,3978,71.685606274532489
3652,0.079393438705778072,0.041865629881493976,0.037554208922042864,0.061858899912146104,0.56387142396475454,0.019841194970165909,9827203,73.0,4690,72.648616019802944,Bad,10310795,73.0,5662,60.000000000006047,54402423,25209,0,26383959,70.0,9061,60.000001654190818,7927028,75.0,5819,75.542727296236905
3723,0.022726687076681958,0.030084447289956635,0.014295682027589528,0.027765714521176658,0.43990353126182041,-0.0063199884066462144,3725948.0,73.0,2855,69.926218471935883,Bad,7356145.0,73.0,5541,60.000000314190949,23935319.0,18616,0.5714285714285714,9269210.0,73.0,7093,60.000000033907966,3600089.0,82.0,3139,76.386123754610779
3736,0.038318718502246302,0.0097118128288630791,0.025187964046047662,0.050515468115628105,0.20158158686192992,0.0030603974808154507,11893992.0,77.0,6396,66.306924928082822,Bad,1876044.0,77.0,993,60.000000039982133,31391274.0,17908,0,10846650.0,75.0,6261,60.000000219833893,6784452.0,77.0,4263,64.000511671536231
3967,0.027999154781972121,0.021631083023641275,0.021593133583779334,0.022543941796884782,0.57665160834309936,0.0016143915680298872,5970958.0,78.0,2951,60,Average,5527650.0,78.0,2551,60.000000623756179,28712164.0,13856,2.0,9280594.0,77.0,4304,60,7947587.0,78.0,4057,69.844794183641767
4767,0.04334745802414465,0.012991388189909556,0.047260980799795432,0.031709146861624196,0.51780267676901337,0.017552658220613554,9059547.0,77.0,4471,60.045804541267458,Bad,4210366.0,77.0,1862,60.000002022162718,33322915.0,16336,1,14467443.0,77.0,7188,60.000010625286947,5602354.0,85.0,2824,80.086819871753463
4874,0.050814622861430035,0.028086704228953711,0.043898635772727866,0.059567141283577985,0.48795605528273917,0.0024761719715173801,13257130,75.0,5334,65.363971205268285,Bad,5733534,75.0,2597,68.449862108671141,44409912,18834,0,17049323,75.0,7044,60.0000034093596,8393282,75.0,3871,76.237544939209869
4922,0.036803510967818684,0.013662081146519537,0.0094778432673856428,0.036753753586961833,0.15156759075591705,-0.0034817215038479583,2671120.0,77.0,2341,72.78253786662718,Bad,1714405.0,77.0,1696,60.003261722843476,14700280.0,12910,0.2857142857142857,8897965.0,78.0,7306,60.00000000396745,1424753.0,80.0,1574,60.787188022677242
4946,0.034063816923274766,0.0091103098411400487,0.014330613998090398,0.031895313105107521,0.52110109912675162,-0.006534432649589899,7106315.0,78.0,4657,65.682210365624044,Average,4003870.0,78.0,3668,66.732975310569103,28600720.0,21071,2.0,12453625.0,78.0,8413,60.000000818677286,5054095.0,78.0,4347,60.00007389020216
