dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
26,0.045612420956127588,0.0066093694656213006,0.009797669617264658,0.027214056358152695,0.50640923185554187,0.013088271719462299,8065352.0,78.0,5281,60,Average,4682080.0,78.0,4045,67.071448211024901,33514877.0,23878,2.5714285714285712,15323567.0,76.0,9087,60.0000000210376,5473588.0,82.0,5481,60.060941574416447
94,0.0094639584686222293,0.0054559444689246924,0.0042677144413152714,0.0082715746151843638,0.14574150253828116,-0.0023785650025260614,917751.0,77.0,573,64.780452751973144,Bad,1310834.0,77.0,613,60.000000232771711,6624337.0,4064,1,3346051.0,78.0,2282,60.000000000000419,1052718.0,85.0,597,70.383231908876098
370,0.036024819504371031,0.016728122895536622,0.017575708592793327,0.029577092497630891,0.412568832300378,-0.0042553157634401149,5621804.0,75.0,2152,69.06801262736505,Bad,5070686.0,75.0,1894,60.000000000000021,28702634.0,10959,0,10719682.0,75.0,4253,60.000000002308006,7313108.0,75.0,2669,63.302849004661354
410,0.056693427030995044,0.037159655488804302,0.015634329696096821,0.04024340780522985,0.68069739439511556,-0.017414260160591853,5317033.0,80.0,2158,67.656252653275544,Average,7622745.0,80.0,2822,60.000000000705839,30887682.0,12795,2.8571428571428572,14960043.0,76.0,6118,60.000006761988686,3034659.0,84.0,1716,70.186437475213552
545,0.037451158775996245,0.026902190280601094,0.024399535107512769,0.043242251053095801,0.42386818258831316,-0.0013814801788978317,10414066.0,76.0,3812,66.846736198476691,Bad,5593513.0,76.0,2059,60.000005100782936,36014411.0,13043,0,12812236.0,72.0,4679,60.000000000000227,7206381.0,76.0,2497,66.979084535060849
624,0.020510062741467525,0.017741813473478956,0.022183459545650899,0.027989738356091521,0.38349473357696945,-0.00075092994249308217,3829401.0,80.0,3310,73.039043600990141,Good,2304109.0,85.0,1870,68.513019279902807,15677283.0,13400,3,6787086.0,78.0,5552,60.000003905877627,2766456.0,85.0,2674,81.738540722703988
871,0.014042308643701982,0.0056999142260850009,0.0068558656144392799,0.0095290207710352539,0.23402018466716695,-0.0079710899124069336,1383788.0,78.0,623,60.000000759081018,Average,1505439.0,78.0,699,60.000971683826194,7938523.0,3734,2.5714285714285712,3321242.0,78.0,1631,60.00000000394315,1734048.0,82.0,784,60.000000008932894
1283,0.04878559685563711,0.016495566090089613,0.020191874534554351,0.044949659462432442,0.60755313513471743,0.0043444305097004665,8381326.0,78.0,5298,66.656289613000595,Average,6855765.0,78.0,4267,60.00000000630493,37680795.0,23380,2.0,18223995.0,78.0,9070,60.000000034252629,4255370.0,78.0,4762,70.811565871672286
1334,0.020429287959621897,0.018878723418372989,0.043955141316208209,0.030489428854277779,0.34756692762442648,-0.021805355293322091,885439.0,90.0,882,64.552952409344456,Good,524622.0,90.0,697,66.969397119593481,3815977.0,4386,4,1760953.0,90.0,2096,60.000005089580377,650397.0,90.0,716,82.404771650671293
1642,0.051424428960359141,0.044176522216420641,0.031042370215258124,0.047839740703637661,0.5542681983052159,0.0025766053670660204,10028132.0,72.0,4986,67.612638905105683,Bad,8931824.0,75.0,4434,60.000000010891,43538676.0,22460,0.5714285714285714,17677353.0,71.0,8131,60.00000000465274,6938033.0,82.0,4926,69.465782791722461
