dataid,a1,a2,a3,a4,a5,a6,evening_energy,evening_gt,evening_mins,evening_pred,hvac_class,morning_energy,morning_gt,morning_mins,morning_pred,overall_energy,overall_mins,rating,sleep_energy,sleep_gt,sleep_mins,sleep_pred,work_energy,work_gt,work_mins,work_pred
26,0.054854533067961071,-0.0027433288439632762,0.019484024209134466,0.033289254547429994,0.25788581332641941,0.017251241930691257,6242002.0,78.0,2626,61.280426697988027,Average,1190877.0,78.0,501,63.204144591959015,22533960.0,9480,2.5714285714285712,13641603.0,76.0,5739,60.000000014002822,1485625.0,82.0,625,64.348476363238561
94,0.012578722093263463,0.0086878219294502009,0.0060774149400285539,0.010455301813435002,0.13697595977875543,-0.0093712773575463648,582528.0,77.0,592,68.096753121849403,Bad,674040.0,77.0,685,60.000006855045541,4613976.0,4689,1,2665656.0,78.0,2709,60.000000000043613,693720.0,85.0,705,74.738026479426594
370,0.072233536730342982,0.028510083112285377,0.032708307860834361,0.041981954199301327,0.45168265440124961,-0.0058646333822622064,8489375.0,75.0,3995,69.486763914548987,Bad,7033750.0,75.0,3310,60,43726125.0,20577,0,18017875.0,75.0,8479,60.000000037024357,10223375.0,75.0,4811,67.823112723978625
410,0.061226446961452116,0.037313444131936144,0.024680501745468656,0.042207846816720608,0.66222542154264852,-0.026297291609679654,5017896.0,80.0,1787,66.79734854751797,Average,7180056.0,80.0,2557,60.000000000027129,28703376.0,10222,2.8571428571428572,14149512.0,76.0,5039,60.000008828997927,2398032.0,84.0,854,68.710954631184038
545,0.046118659231987547,0.041787256067251623,0.030095508607574591,0.061188096755166815,0.64117681622075862,-0.0088761418978240865,15211550.0,76.0,6473,65.717750439746894,Bad,8692650.0,76.0,3699,60.000000093434004,52903200.0,22512,0,18713050.0,72.0,7963,60.0000000126104,10311800.0,76.0,4388,66.786689300380047
624,0.017129472353536481,0.015600131308353714,0.016732139987703662,0.023290543798596592,0.40787938796215478,-0.0060202594425407003,3971940.0,80.0,2702,70.090634056941013,Good,3078180.0,85.0,2094,63.168513879774693,18028080.0,12264,3,7370580.0,78.0,5014,60.000000002383139,3622080.0,85.0,2464,75.281310991179595
871,0.022663949463454045,0.0073355976662322379,0.0078438803806411585,0.021629602463022857,0.20374449163240441,0.00077194376468871576,2905540.0,78.0,2810,67.931364948419414,Average,1791922.0,78.0,1733,60,13066658.0,12637,2.5714285714285712,6565900.0,78.0,6350,60.000000007549538,1814670.0,82.0,1755,65.053771087412471
1283,0.062816432205268488,0.012837398527297358,0.020747601404135618,0.059046293156668227,0.54408680967431777,0.0019363366386253304,9131264.0,78.0,3392,67.183393773180313,Average,4420264.0,78.0,1642,60,34320308.0,12749,2.0,19923492.0,78.0,7401,60.000000002705754,880284.0,78.0,327,60.755273921899075
1334,0.038854310193346508,0.092907044430847616,0.030447400111823977,0.032811310323003343,0.33556884782700624,-0.016882315395239295,690508.0,90.0,364,65.990239440616833,Good,749315.0,90.0,395,60.000083217664574,3835734.0,2022,4,1849575.0,90.0,975,60.000000483090659,555821.0,90.0,293,72.764304532770382
1642,0.048317480061176359,0.043609929792996001,0.033613779408527708,0.045070884090591852,0.51939004014609202,-0.0059626083740844859,8515416.0,72.0,3899,66.638732877435416,Bad,7661472.0,75.0,3508,60.000000011854787,36763272.0,16833,0.5714285714285714,15574104.0,71.0,7131,60.000000207304709,5042856.0,82.0,2309,68.675925484282175
1953,0.049197600681929847,0.01439574463264587,0.037183616293472242,0.045988653141876279,0.49094117192956388,0.0097912826811148938,7593534.0,78.0,3393,70.835109179111669,Average,6380538.0,78.0,2851,60.000002026308366,37616304.0,16808,2.5714285714285712,18179274.0,78.0,8123,60.000001232026094,5498766.0,82.0,2457,74.292120524810386
2129,0.057676135938512459,0.011355789509789414,0.022978697372784844,0.049980847291367148,0.9537667455192318,-0.0085585008051403868,11516128.0,75.0,4712,70.576628629566329,Bad,8426912.0,75.0,3448,66.827938029983017,52120744.0,21326,0,25019228.0,75.0,10237,60.000000108201313,7207356.0,75.0,2949,69.491583388213172
2156,0.033848309623544875,-0.0052584543435693987,0.013855036845742529,0.036197159544337089,0.19666256590742215,0.019311588936298901,7604896.0,77.0,2353,69.2734239620453,Bad,769216.0,77.0,238,84.408418952464643,20869024.0,6457,0,9220896.0,76.0,2853,60.000000007703008,3283712.0,77.0,1016,60.05484004040818
2242,0.043596790052057723,0.021039362668575052,0.022162641539491792,0.037298840917084117,0.45946560368860345,-0.0054184931107333495,8488194.0,73.0,5577,67.933034260024698,Bad,2246472.0,73.0,1476,69.312977983235214,38223508.0,25114,0,17117934.0,73.0,11247,60.000001355078254,10393738.0,76.0,6829,60.000355776764209
2378,0.06527799283590098,0.0347180695482577,0.044137398353391678,0.056930394062435274,0.48420722797498988,0.0094349871053149726,9994670.0,78.0,4022,69.460431259108972,Average,6170255.0,78.0,2483,60,38549805.0,15513,2.0,17946670.0,76.0,7222,60.000000012673112,4460575.0,78.0,1795,78.715098271277355
2470,0.040276154817142258,0.01772467278264819,0.011813541549095436,0.023209432928196983,0.34341516281811058,-0.0068720326841242288,1206015.0,76.0,795,70.317885375008814,Bad,4010948.0,80.0,2644,60.012826065145028,15981595.0,10535,1.2857142857142856,8745505.0,72.0,5765,60.000000005231414,2047950.0,80.0,1350,67.562861608072069
2557,0.047839097205127475,0.0739355405491227,0.034655448612561847,0.040494657793237944,0.38515705329989841,0.011845644506359099,3961504.0,78.0,1376,66.392758288663032,Average,3512380.0,78.0,1220,67.312305859236389,19188535.0,6665,2.0,8337584.0,78.0,2896,60.000015687160811,3394341.0,78.0,1179,77.071622108546975
2814,0.048831131306964724,0.011189459552893856,0.039806532589535086,0.044677287985181668,0.58914157928706867,0.022925198468852829,13511988.0,77.0,5274,66.703165915421323,Bad,6766242.0,77.0,2641,60.000039355324205,48421800.0,18900,0,19348224.0,77.0,7552,60.000000005518771,8831214.0,77.0,3447,80.427784651113654
2829,0.036960258596361366,0.0093722792867854694,0.024890239781186249,0.050256331687897678,0.20816873836118183,0.010056672254156287,8062850.0,77.0,3431,68.855365186104777,Bad,824850.0,78.0,351,68.264561074185963,23814900.0,10134,1.8571428571428572,11437450.0,78.0,4867,60.000000007611149,3492100.0,84.0,1486,71.202240091118398
2953,0.027722865228775602,0.024453912460188042,0.017105252163397828,0.025682372755464089,0.20698107869812143,-0.0040891215387605763,5359635.0,79.0,3219,66.624634673288028,Good,534465.0,79.0,321,70.983763798913671,16328655.0,9807,3.1428571428571428,5859135.0,82.0,3519,60.000001862954875,4577085.0,79.0,2749,68.209603075658777
2995,0.060451563742748994,0.043874661118509559,0.019642621817523645,0.044118517385407001,0.78218981171321267,0.012120559081336753,10840429.0,80.0,4859,69.264647220002473,Bad,14818302.0,75.0,6642,60.000000219185189,61899095.0,27745,1.2857142857142856,24337979.0,73.0,10909,60.00000000004686,11951467.0,80.0,5357,61.802954450195124
3367,0.05442585399484004,-0.028246132989036245,0.034488278585166211,0.063728495567731525,0.93500290983882972,0.0076353068974639535,15088550.0,78.0,5230,69.163732113238254,Average,8660770.0,78.0,3002,89.999990225305666,55276600.0,19160,2.2857142857142856,24808115.0,76.0,8599,60.000000000011873,6748015.0,80.0,2339,71.839079301120506
3456,0.02669746947040081,0.016733196903754417,0.0131075254132666,0.03154947784757979,0.30782213120703639,-0.0022589493097650722,7191318.0,75.0,3813,67.381228969941176,Bad,1048616.0,75.0,556,75.241263750048006,22073744.0,11704,0,8175810.0,80.0,4335,60.000000000129987,5661772.0,75.0,3002,60.008669223642656
3649,0.087233852624053088,0.031893360842713339,0.041827701981090384,0.073681566541034083,0.75795391727268813,0.016472779388135857,22466745.0,80.0,7245,63.554185366129346,Average,8040893.0,80.0,2593,60,69667066.0,22466,2.7142857142857144,33093872.0,77.0,10672,60.000006176645599,6118273.0,83.0,1973,64.074969268455575
3652,0.086970896353603208,0.058101911616302022,0.043876150687836735,0.063589283528314167,0.91922225208754216,-0.0083373757436728552,9579206,73.0,2678,67.975427910162807,Bad,14182805,73.0,3965,60.00000000003341,59320968,16584,0,27725327,70.0,7751,60.000000029936508,7898016,75.0,2208,71.483432906460664
3723,0.023946976203725379,0.030576740006189131,0.016314919089366317,0.027191213734357733,0.40840991347617839,-0.0090815547715318596,3504702.0,73.0,2598,67.75809612786027,Bad,6960840.0,73.0,5160,60.000014194205605,22510763.0,16687,0.5714285714285714,8697003.0,73.0,6447,60,3364406.0,82.0,2494,74.638338599481258
3736,0.04726726401662152,0.016053335259123377,0.023333120519196986,0.04657838088076055,0.29311874281399086,-0.0098730902748220238,9951018.0,77.0,3801,65.580577180867607,Bad,2830058.0,77.0,1081,60,29876616.0,11412,0,11199804.0,75.0,4278,60.00000001711043,5914062.0,77.0,2259,60.000518728847453
3967,0.027663993868938065,0.017495247814445756,0.015888450807832841,0.019149158974354517,0.61035821367659526,-0.0038997240776143752,4185846.0,78.0,1673,60.000046626988016,Average,5391810.0,78.0,2155,60.000000001827694,24997482.0,9991,2.0,8023914.0,77.0,3207,60.000000481668401,7418430.0,78.0,2965,60.002105560098656
4767,0.05505380551699747,0.015679879765282262,0.052573922871432734,0.050799680377722527,0.57500125934754809,0.023245720436420699,12374646.0,77.0,4513,65.497430962164557,Bad,5319480.0,77.0,1940,60.000018135002975,45615912.0,16636,1,20523870.0,77.0,7485,60.00000169838615,7422594.0,85.0,2707,78.789468718690244
4874,0.043896841248116353,0.023012724646520297,0.043553797123276151,0.039334403131183485,0.45829125149734412,0.00060588227399294375,10841974,75.0,4342,62.253573397424653,Bad,5128838,75.0,2054,68.304573964749636,37654760,15080,0,14325289,75.0,5737,60.000001424001788,7381132,75.0,2956,78.472781649133793
4922,0.038596179324894592,0.020169256687372881,0.014191876858550041,0.040470250638514157,0.30550213726458586,-0.0043823728250232449,3652425.0,77.0,2319,71.305700571379049,Bad,2850750.0,77.0,1810,65.763824080001882,20344275.0,12917,0.2857142857142857,11355750.0,78.0,7210,60.000000008367948,2496375.0,80.0,1585,60.000199839264255
4946,0.038295463233620222,0.017956288715457212,0.021548818123741011,0.033164025971537801,0.6201394926608037,-0.0072547391118120488,9213974.0,78.0,5159,61.941312002391058,Average,6506398.0,78.0,3643,60.000000000000071,38513304.0,21564,2.0,15795384.0,78.0,8844,60.000001652777854,7029696.0,78.0,3936,62.544344820307387
4998,0.099102755199335105,0.068073923743371206,0.075576468799574817,0.085973039862993636,0.79531717240099919,0.029741981907661322,26922476.0,77.0,8509,61.193489870558459,Bad,19540864.0,78.0,6176,60.000005868471582,104405672.0,32998,1.0,36610644.0,76.0,11571,60.000000000123904,21407624.0,78.0,6766,73.09937515146899
5026,0.058028658118318074,0.020045325037466862,0.036026901264776069,0.049170741633428015,0.57891981089641364,0.018785723781891982,17613456.0,74.0,7476,64.282634265289346,Bad,5374036.0,72.0,2281,60,55043228.0,23363,0,23611832.0,72.0,10022,60.000000046345214,8479244.0,75.0,3599,67.373721363305862
5109,0.022000165519364526,0.017369334726465034,0.016712828315653797,0.018533639836242812,0.4788728200508453,-0.00382475949068179,6651025.0,77.0,4945,60.380003114745136,Bad,6026945.0,77.0,4481,60.000460413811737,28323010.0,21058,0,9628855.0,77.0,7159,60.000000006014652,6040395.0,77.0,4491,71.081621225900236
5209,0.019156286112152913,0.0047180709524128703,0.011605594381111422,0.0179896849239683,0.29541367334741142,0.0020849792264384334,3543136.0,76.0,4208,73.246863056202912,Bad,2531894.0,76.0,3007,75.870447621428482,17342674.0,20597,0,8372848.0,74.0,9944,60.00000000202602,2906584.0,76.0,3452,78.831336198773187
5218,0.034567690550651682,0.024459460174283736,0.023141054489044788,0.028145952390652516,0.4454640916893603,-0.019959380583118205,3661451,76.0,2459,64.459351313277452,Bad,4870519,78.0,3271,60.000000000000078,22181633,14897,1.5714285714285714,11511459,76.0,7731,60.000004727036682,2169473,82.0,1457,67.970510056371467
5357,0.013647145085748137,0.0092092907403033396,0.024546276769187074,0.045040381750907812,0.8521902452090695,-0.0099868732431943469,10876257.0,75.0,5569,72.044743248653091,Bad,2693187.0,75.0,1379,89.999964787752035,38132325.0,19525,0,13792086.0,78.0,7062,60.000000000603997,10782513.0,75.0,5521,60.000185638198417
5371,0.044733463504664769,0.031653204675289065,0.033558603541017508,0.040878292727608505,0.49630648224952978,-0.0082806147066302807,9136092,78.0,5349,65.942682284651013,Average,5489512,78.0,3214,60.000000000317456,36296708,21251,2.2857142857142856,15390788,78.0,9011,60.000000322687185,6304228,80.0,3691,67.16405014220247
5677,0.0316069146640253,0.016789313518262478,0.010997570646228118,0.024281835195820094,0.46129858754202241,-0.0033378115513280383,3529664.0,76.0,2096,72.197432156617126,Bad,5902420.0,76.0,3505,61.549480528272667,24825528.0,14742,0.14285714285714285,11907564.0,73.0,7071,60.000000081096701,3512824.0,79.0,2086,75.457128101225408
5785,0.042755886919408022,0.013796826883861874,0.04030769239401831,0.056582758936140294,0.33987925106046546,0.0010390573006946681,12788396.0,78.0,6113,65.99792385743109,Average,3880660.0,78.0,1855,61.054725376718537,37578596.0,17963,2.0,14572872.0,77.0,6966,60.000000000004377,6357588.0,78.0,3039,76.331813405478471
5814,0.025372657786325924,0.0139558268752539,0.016238324474474378,0.026227540128442851,0.4041509842446494,-0.0016209743703074651,5183730.0,75.0,3285,70.962663040996517,Bad,4140672.0,73.0,2624,67.227689994882041,21883704.0,13868,0.0,9859344.0,73.0,6248,60.000007687793961,2720472.0,78.0,1724,76.722081811652174
6072,0.045993604528286609,0.018331266031239388,0.021809756646089088,0.041330690867281868,0.63589514602237673,-0.0031816981627074154,8996944.0,83.0,4216,67.966833524222736,Good,5068250.0,83.0,2375,60,34216556.0,16034,3.7142857142857144,16798848.0,83.0,7872,60.000000032011236,3393060.0,83.0,1590,69.825542215051044
6836,0.017958067803059412,0.013125916218060337,0.011015560925180804,0.016988795399206082,0.2505342146384883,0.0045091547143059378,3131086.0,78.0,2831,70.453304308379174,Bad,3624362.0,76.0,3277,60.000001540437594,14737450.0,13325,1.2857142857142856,6733328.0,77.0,6088,60.000000000003382,1259734.0,80.0,1139,80.878451958564341
6910,0.077768141635098001,0.031992226825273612,0.032732642770819179,0.071884413138892225,0.58613217844779897,-0.0035576842826380126,4712124.0,75.0,1434,75.360063797720755,Bad,6052812.0,75.0,1842,60.000000000016072,37825146.0,11511,0.0,23468612.0,72.0,7142,60.000000159041527,3617886.0,78.0,1101,66.330082394944995
7319,0.040941403181928807,0.035432631553558282,0.031475897352320807,0.032844153303277834,0.34510187921069668,0.0067320916016357932,5300336.0,78.0,2696,66.662561247945717,Average,3597780.0,78.0,1830,65.472909052147969,24637912.0,12532,2.2857142857142856,10590842.0,77.0,5387,60.000000022503066,5176478.0,80.0,2633,73.963183503722618
7390,0.020892064461394314,0.003285001868052691,0.011598456880075166,0.022635099338440073,0.28289901311089216,0.0097704219134314083,3405312.0,78.0,1478,74.495980474487112,Average,2121984.0,78.0,921,60.07319867483578,14856192.0,6448,2.1428571428571428,7651584.0,77.0,3321,60.000000588024641,1686528.0,79.0,732,81.501745824418933
7510,0.030401442121399877,0.018919026505085257,0.017400271407307655,0.026529371895239719,0.30320971755976445,0.0028567821536170119,5006955,78.0,3085,62.23843773253401,Average,1666821,80.0,1027,60,17911428,11036,2.2857142857142856,7376535,78.0,4545,60.000000026406639,3870855,80.0,2385,60.005421697723015
7731,0.04801560575264089,0.0042485834104415768,0.034464495665033436,0.057011987806852238,0.37122931531825276,0.0059608357908812878,11059304.0,75.0,4924,71.33311814414516,Bad,2843436.0,75.0,1266,66.032730862068476,34824230.0,15505,0,15313228.0,77.0,6818,60.000000296483421,5623984.0,77.0,2504,79.318337801092682
7769,0.010095582901610818,0.0067675616962183027,0.0040603837746800197,0.0055143793861174659,0.20123204662037936,-0.015183067855270854,245190.0,79.0,165,74.989040364421086,Good,1115986.0,80.0,751,64.308083324761029,3643672.0,2452,3,1673236.0,80.0,1126,60.000000032656835,613718.0,85.0,413,60.000468801568545
7866,0.042347953217621678,0.0095825568602836125,0.032758474552872438,0.041807609882573302,0.35415376540439997,-6.269479995660174e-05,4144112.0,75.0,1816,68.889010123372529,Bad,892262.0,78.0,391,60.000000026102391,14712054.0,6447,1.0,8331582.0,73.0,3651,60.000000650073211,1350944.0,78.0,592,72.042892284098485
7982,0.028942479404117157,0.010001244708432592,0.013288939316489723,0.022607989838636735,0.42614081409710231,-0.00045983003835467257,1948527.0,78.0,1099,76.876743675927742,Average,4434273.0,78.0,2501,60.115152116030593,17753049.0,10013,2.5714285714285712,10136241.0,78.0,5717,60.000000041966146,1251738.0,82.0,706,81.365307714860194
8047,0.026969547299460789,0.0066711094803903973,0.015162075222444459,0.011845555068391118,0.76619797490672847,-0.036948863331706737,2162873.0,78.0,743,70.709734937046463,Average,3988070.0,84.0,1370,77.787789732692289,17687236.0,6076,2.8571428571428572,8424434.0,78.0,2894,60.0000000247218,3140969.0,84.0,1079,64.97975654884722
8142,0.036773015416763352,0.022601428347234866,0.0084050718320281981,0.018471684717918168,0.30305359277008509,0.0055385550035162131,4309800,82.0,1650,60.000022417186841,Average,5673264,80.0,2172,60.000000035583057,19284396,7383,2.2857142857142856,7914360,78.0,3030,60.000000000107541,1402644,80.0,537,79.565960360994396
